date,party,concept_slug,concept,concept_category,speech_count,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,layer_weight,beme_score,layer
2003-05-01,Bağımsız,security,Guvenlik,security_conflict,4,8,0,5,9.75,9.75,-0.8333333333333334,total
2003-05-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,8,9,1,1,9.7,9.7,0.0,total
2003-05-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,2,6,1,9,9.5,9.5,-0.7272727272727273,total
2003-05-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,5,5,7,1,7.8,7.8,0.6666666666666666,total
2003-05-01,Bağımsız,inflation,Enflasyon,macro_economy,1,5,0,7,7.45,7.45,-0.875,total
2003-05-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,4,4,0,1,4.35,4.35,-0.5,total
2003-05-01,Bağımsız,democracy,Demokrasi,democratic_reform,2,3,2,0,3.7,3.7,0.6666666666666666,total
2003-05-01,Bağımsız,imf,IMF,macro_economy,1,3,0,2,3.7,3.7,-0.6666666666666666,total
2003-05-01,Anavatan Partisi,inflation,Enflasyon,macro_economy,2,2,1,3,3.4,3.4,-0.4,total
2003-05-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,2,3,0,0,3.0,3.0,0.0,total
2003-05-01,Doğru Yol Partisi,law_state,Hukuk Devleti,democratic_reform,1,2,1,1,2.7,2.7,0.0,total
2003-05-01,Bağımsız,constitution,Anayasa,constitutional_conflict,2,2,1,0,2.35,2.35,0.5,total
2003-05-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,1,2,0,0,2.0,2.0,0.0,total
2003-05-01,Anavatan Partisi,reform,Reform,democratic_reform,2,2,0,0,2.0,2.0,0.0,total
2003-05-01,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,1,1,0,1,1.35,1.35,-0.5,total
2003-05-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,1,0,1.35,1.35,0.5,total
2003-05-01,Doğru Yol Partisi,inflation,Enflasyon,macro_economy,1,1,0,1,1.35,1.35,-0.5,total
2003-05-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2003-05-01,Bağımsız,reform,Reform,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2003-05-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,1,1,0,0,1.0,1.0,0.0,total
2003-06-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,101,452,256,187,607.05,607.05,0.1554054054054054,total
2003-06-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,58,423,116,121,505.95,505.95,-0.02100840336134454,total
2003-06-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,76,345,193,144,462.95,462.95,0.14497041420118342,total
2003-06-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,50,292,67,41,329.8,329.8,0.23853211009174313,total
2003-06-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,46,136,20,27,152.45000000000002,152.45000000000002,-0.14583333333333334,total
2003-06-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,37,117,23,35,137.3,137.3,-0.2033898305084746,total
2003-06-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,36,104,30,27,123.95,123.95,0.05172413793103448,total
2003-06-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,44,104,45,9,122.9,122.9,0.6545454545454545,total
2003-06-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,34,91,12,47,111.65,111.65,-0.5833333333333334,total
2003-06-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,33,93,28,24,111.2,111.2,0.07547169811320754,total
2003-06-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,37,69,8,19,78.45,78.45,-0.39285714285714285,total
2003-06-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,29,70,12,11,78.05,78.05,0.041666666666666664,total
2003-06-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,25,57,37,4,71.35,71.35,0.7857142857142857,total
2003-06-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,28,52,27,17,67.4,67.4,0.2222222222222222,total
2003-06-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,17,50,26,9,62.25,62.25,0.4722222222222222,total
2003-06-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,15,45,4,8,49.2,49.2,-0.3076923076923077,total
2003-06-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,20,34,7,11,40.300000000000004,40.300000000000004,-0.21052631578947367,total
2003-06-01,Bağımsız,security,Guvenlik,security_conflict,3,20,7,3,23.5,23.5,0.36363636363636365,total
2003-06-01,Bağımsız,interest,Faiz,macro_economy,5,18,1,0,18.35,18.35,0.5,total
2003-06-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,10,14,4,6,17.5,17.5,-0.18181818181818182,total
2003-06-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,5,10,5,1,12.1,12.1,0.5714285714285714,total
2003-06-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,2,10,3,3,12.1,12.1,0.0,total
2003-06-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,5,8,4,3,10.45,10.45,0.125,total
2003-06-01,Anavatan Partisi,economy,Ekonomi,macro_economy,3,10,0,0,10.0,10.0,0.0,total
2003-06-01,Bağımsız,economy,Ekonomi,macro_economy,5,10,0,0,10.0,10.0,0.0,total
2003-06-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,2,4,7,1,6.800000000000001,6.800000000000001,0.6666666666666666,total
2003-06-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,4,5,1,0,5.35,5.35,0.5,total
2003-06-01,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,2,2,2,3,3.75,3.75,-0.16666666666666666,total
2003-06-01,Anavatan Partisi,imf,IMF,macro_economy,1,3,0,2,3.7,3.7,-0.6666666666666666,total
2003-06-01,Bağımsız,reform,Reform,democratic_reform,2,2,0,1,2.35,2.35,-0.5,total
2003-06-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,1,2,0,0,2.0,2.0,0.0,total
2003-06-01,Anavatan Partisi,security,Guvenlik,security_conflict,1,1,1,0,1.35,1.35,0.5,total
2003-06-01,Bağımsız,sovereignty,Egemenlik,security_conflict,1,1,0,1,1.35,1.35,-0.5,total
2003-06-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,1,0,0,1.0,1.0,0.0,total
2003-06-01,Bağımsız,imf,IMF,macro_economy,1,1,0,0,1.0,1.0,0.0,total
2003-07-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,103,728,144,177,840.35,840.35,-0.10248447204968944,total
2003-07-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,171,628,227,181,770.8,770.8,0.11246943765281174,total
2003-07-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,94,421,176,101,517.95,517.95,0.2697841726618705,total
2003-07-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,126,452,109,67,513.6,513.6,0.23728813559322035,total
2003-07-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,108,353,63,58,395.34999999999997,395.34999999999997,0.040983606557377046,total
2003-07-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,60,323,85,78,380.05,380.05,0.042682926829268296,total
2003-07-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,62,228,56,36,260.2,260.2,0.21505376344086022,total
2003-07-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,71,198,78,45,241.05,241.05,0.2661290322580645,total
2003-07-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,51,172,30,21,189.85,189.85,0.17307692307692307,total
2003-07-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,60,153,81,13,185.9,185.9,0.7157894736842105,total
2003-07-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,24,112,46,9,131.25,131.25,0.6607142857142857,total
2003-07-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,34,112,14,29,127.05,127.05,-0.3409090909090909,total
2003-07-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,29,70,51,12,92.05,92.05,0.609375,total
2003-07-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,26,66,22,7,76.15,76.15,0.5,total
2003-07-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,31,51,13,21,62.900000000000006,62.900000000000006,-0.22857142857142856,total
2003-07-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,32,49,9,10,55.65,55.65,-0.05,total
2003-07-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,13,40,10,9,46.65,46.65,0.05,total
2003-07-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,12,35,5,10,40.25,40.25,-0.3125,total
2003-07-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,4,25,2,6,27.8,27.8,-0.4444444444444444,total
2003-07-01,Bağımsız,economy,Ekonomi,macro_economy,3,17,13,13,26.099999999999998,26.099999999999998,0.0,total
2003-07-01,Anavatan Partisi,economy,Ekonomi,macro_economy,5,21,4,4,23.8,23.8,0.0,total
2003-07-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,4,12,5,0,13.75,13.75,0.8333333333333334,total
2003-07-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,2,11,1,1,11.7,11.7,0.0,total
2003-07-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,6,9,3,2,10.75,10.75,0.16666666666666666,total
2003-07-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,4,5,4,0,6.4,6.4,0.8,total
2003-07-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,2,5,3,0,6.050000000000001,6.050000000000001,0.75,total
2003-07-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,3,5,3,0,6.05,6.05,0.75,total
2003-07-01,Anavatan Partisi,reform,Reform,democratic_reform,2,5,1,0,5.35,5.35,0.5,total
2003-07-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,2,1,2,3.05,3.05,-0.25,total
2003-07-01,Bağımsız,law_state,Hukuk Devleti,democratic_reform,2,2,1,1,2.7,2.7,0.0,total
2003-07-01,Anavatan Partisi,security,Guvenlik,security_conflict,1,1,0,2,1.7,1.7,-0.6666666666666666,total
2003-07-01,Bağımsız,reform,Reform,democratic_reform,1,1,1,0,1.35,1.35,0.5,total
2003-07-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,1,1,0,0,1.0,1.0,0.0,total
2003-07-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,1,0,0,1.0,1.0,0.0,total
2003-10-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,44,192,103,64,250.45000000000002,250.45000000000002,0.23214285714285715,total
2003-10-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,48,191,100,65,248.75,248.75,0.21084337349397592,total
2003-10-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,34,96,52,14,119.10000000000001,119.10000000000001,0.5671641791044776,total
2003-10-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,36,72,23,20,87.05,87.05,0.06818181818181818,total
2003-10-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,23,74,26,11,86.95,86.95,0.39473684210526316,total
2003-10-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,19,62,21,22,77.05,77.05,-0.022727272727272728,total
2003-10-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,17,56,42,6,72.8,72.8,0.7346938775510204,total
2003-10-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,22,48,14,4,54.300000000000004,54.300000000000004,0.5263157894736842,total
2003-10-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,17,39,23,3,48.1,48.1,0.7407407407407407,total
2003-10-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,19,42,11,6,47.95,47.95,0.2777777777777778,total
2003-10-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,9,29,3,5,31.8,31.8,-0.2222222222222222,total
2003-10-01,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,5,16,3,23,25.1,25.1,-0.7407407407407407,total
2003-10-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,12,20,7,2,23.15,23.15,0.5,total
2003-10-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,10,18,4,3,20.45,20.45,0.125,total
2003-10-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,12,14,6,11,19.95,19.95,-0.2777777777777778,total
2003-10-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,4,16,2,3,17.75,17.75,-0.16666666666666666,total
2003-10-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,10,12,3,4,14.45,14.45,-0.125,total
2003-10-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,5,7,2,0,7.7,7.7,0.6666666666666666,total
2003-10-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,4,6,0,2,6.7,6.7,-0.6666666666666666,total
2003-10-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,1,2,2,0,2.7,2.7,0.6666666666666666,total
2003-10-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,2,0,2,2.7,2.7,-0.6666666666666666,total
2003-10-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,1,2,0,0,2.0,2.0,0.0,total
2003-10-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,1,0,0,1.0,1.0,0.0,total
2003-10-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,1,1,0,0,1.0,1.0,0.0,total
2003-11-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,49,213,114,68,276.7,276.7,0.25136612021857924,total
2003-11-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,66,202,101,76,263.95,263.95,0.1404494382022472,total
2003-11-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,26,166,44,96,215.0,215.0,-0.36879432624113473,total
2003-11-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,22,155,34,94,199.8,199.8,-0.46511627906976744,total
2003-11-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,51,137,19,21,151.0,151.0,-0.04878048780487805,total
2003-11-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,18,69,12,37,86.15,86.15,-0.5,total
2003-11-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,41,78,8,12,85.0,85.0,-0.19047619047619047,total
2003-11-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,34,69,20,20,83.0,83.0,0.0,total
2003-11-01,Anavatan Partisi,security,Guvenlik,security_conflict,5,38,7,9,43.6,43.6,-0.11764705882352941,total
2003-11-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,15,32,11,8,38.65,38.65,0.15,total
2003-11-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,7,26,13,13,35.099999999999994,35.099999999999994,0.0,total
2003-11-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,13,23,5,4,26.15,26.15,0.1,total
2003-11-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,9,22,4,7,25.85,25.85,-0.25,total
2003-11-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,7,20,5,11,25.6,25.6,-0.35294117647058826,total
2003-11-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,9,20,10,4,24.9,24.9,0.4,total
2003-11-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,9,16,7,1,18.8,18.8,0.6666666666666666,total
2003-11-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,8,11,5,3,13.8,13.8,0.2222222222222222,total
2003-11-01,Bağımsız,economy,Ekonomi,macro_economy,1,8,4,1,9.75,9.75,0.5,total
2003-11-01,Anavatan Partisi,democracy,Demokrasi,democratic_reform,5,8,2,1,9.05,9.05,0.25,total
2003-11-01,Anavatan Partisi,economy,Ekonomi,macro_economy,6,7,5,0,8.75,8.75,0.8333333333333334,total
2003-11-01,Anavatan Partisi,interest,Faiz,macro_economy,3,7,1,1,7.7,7.7,0.0,total
2003-11-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,3,4,1,7,6.8,6.8,-0.6666666666666666,total
2003-11-01,Bağımsız,security,Guvenlik,security_conflict,1,4,6,0,6.1,6.1,0.8571428571428571,total
2003-11-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,4,4,1,3,5.4,5.4,-0.4,total
2003-11-01,Bağımsız,democracy,Demokrasi,democratic_reform,1,4,3,0,5.05,5.05,0.75,total
2003-11-01,Anavatan Partisi,constitution,Anayasa,constitutional_conflict,3,4,2,0,4.7,4.7,0.6666666666666666,total
2003-11-01,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,3,3,1,2,4.05,4.05,-0.25,total
2003-11-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,1,4,0,0,4.0,4.0,0.0,total
2003-11-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,1,2,0,4,3.4,3.4,-0.8,total
2003-11-01,Bağımsız,constitution,Anayasa,constitutional_conflict,1,2,1,0,2.35,2.35,0.5,total
2003-11-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,1,2,0,0,2.0,2.0,0.0,total
2003-11-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,1,1,2,0,1.7,1.7,0.6666666666666666,total
2003-11-01,Bağımsız,reform,Reform,democratic_reform,1,1,2,0,1.7,1.7,0.6666666666666666,total
2003-11-01,Anavatan Partisi,reform,Reform,democratic_reform,1,1,1,0,1.35,1.35,0.5,total
2003-11-01,Bağımsız,inflation,Enflasyon,macro_economy,1,1,0,1,1.35,1.35,-0.5,total
2003-11-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,1,0,0,1.0,1.0,0.0,total
2003-12-01,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,215,1366,966,378,1836.4,1836.4,0.43717472118959105,total
2003-12-01,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,183,841,389,280,1075.15,1075.15,0.1626865671641791,total
2003-12-01,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,152,583,162,135,686.95,686.95,0.09060402684563758,total
2003-12-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,101,428,138,78,503.59999999999997,503.59999999999997,0.2764976958525346,total
2003-12-01,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,119,376,43,55,410.3,410.3,-0.12121212121212122,total
2003-12-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,85,332,87,122,405.15,405.15,-0.16666666666666666,total
2003-12-01,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,69,310,79,57,357.6,357.6,0.16058394160583941,total
2003-12-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,76,230,127,43,289.5,289.5,0.49122807017543857,total
2003-12-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,57,235,79,22,270.35,270.35,0.5588235294117647,total
2003-12-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,70,206,36,110,257.1,257.1,-0.5034013605442177,total
2003-12-01,Cumhuriyet Halk Partisi,inflation,Enflasyon,macro_economy,38,206,79,41,248.0,248.0,0.3140495867768595,total
2003-12-01,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,65,215,60,13,240.55,240.55,0.6351351351351351,total
2003-12-01,Adalet ve Kalkınma Partisi,inflation,Enflasyon,macro_economy,57,177,80,28,214.8,214.8,0.47706422018348627,total
2003-12-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,83,186,54,24,213.3,213.3,0.379746835443038,total
2003-12-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,80,156,45,29,181.9,181.9,0.21333333333333335,total
2003-12-01,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,58,132,62,10,157.2,157.2,0.7123287671232876,total
2003-12-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,55,123,16,17,134.55,134.55,-0.029411764705882353,total
2003-12-01,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,55,96,49,20,120.15,120.15,0.4142857142857143,total
2003-12-01,Anavatan Partisi,economy,Ekonomi,macro_economy,9,70,17,34,87.85,87.85,-0.3269230769230769,total
2003-12-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,33,70,28,23,87.85,87.85,0.09615384615384616,total
2003-12-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,14,38,12,3,43.25,43.25,0.5625,total
2003-12-01,Bağımsız,economy,Ekonomi,macro_economy,8,23,16,10,32.1,32.1,0.2222222222222222,total
2003-12-01,Anavatan Partisi,security,Guvenlik,security_conflict,8,27,5,7,31.2,31.2,-0.15384615384615385,total
2003-12-01,Bağımsız,security,Guvenlik,security_conflict,9,20,6,14,27.0,27.0,-0.38095238095238093,total
2003-12-01,Doğru Yol Partisi,economy,Ekonomi,macro_economy,8,21,5,6,24.85,24.85,-0.08333333333333333,total
2003-12-01,Doğru Yol Partisi,security,Guvenlik,security_conflict,5,19,6,7,23.549999999999997,23.549999999999997,-0.07142857142857142,total
2003-12-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,5,13,2,18,20.0,20.0,-0.7619047619047619,total
2003-12-01,Bağımsız,democracy,Demokrasi,democratic_reform,2,13,10,1,16.85,16.85,0.75,total
2003-12-01,Bağımsız,european_union,Avrupa Birligi,democratic_reform,2,11,6,6,15.2,15.2,0.0,total
2003-12-01,Anavatan Partisi,imf,IMF,macro_economy,5,13,0,4,14.4,14.4,-0.8,total
2003-12-01,Anavatan Partisi,law_state,Hukuk Devleti,democratic_reform,5,10,2,8,13.5,13.5,-0.5454545454545454,total
2003-12-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,8,11,3,1,12.4,12.4,0.4,total
2003-12-01,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,7,11,2,0,11.7,11.7,0.6666666666666666,total
2003-12-01,Anavatan Partisi,interest,Faiz,macro_economy,5,9,2,3,10.75,10.75,-0.16666666666666666,total
2003-12-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,3,7,4,3,9.45,9.45,0.125,total
2003-12-01,Doğru Yol Partisi,reform,Reform,democratic_reform,3,9,1,0,9.35,9.35,0.5,total
2003-12-01,Adalet ve Kalkınma Partisi,tutelage,Vesayet,constitutional_conflict,3,6,0,9,9.15,9.15,-0.9,total
