year,layer,party,concept_slug,concept,layer_weight,concept_total_weight,party_share_in_concept
2004,positive,Anavatan Partisi,democracy,Demokrasi,22.57241,995.8784949999999,0.022665827320631122
2004,positive,Bağımsız,democracy,Demokrasi,2.46679,995.8784949999999,0.002476998963613528
2004,positive,Cumhuriyet Halk Partisi,democracy,Demokrasi,642.5834649999999,995.8784949999999,0.645242836577167
2004,positive,Doğru Yol Partisi,democracy,Demokrasi,0.675,995.8784949999999,0.0006777935294204743
2004,positive,Adalet ve Kalkınma Partisi,economy,Ekonomi,1856.653675,2819.193735,0.658576121232761
2004,positive,Anavatan Partisi,economy,Ekonomi,65.667735,2819.193735,0.023293090568676365
2004,positive,Bağımsız,economy,Ekonomi,31.289789999999996,2819.193735,0.01109884347838195
2004,positive,Cumhuriyet Halk Partisi,economy,Ekonomi,853.486375,2819.193735,0.3027412995439279
2004,positive,Doğru Yol Partisi,economy,Ekonomi,12.096160000000001,2819.193735,0.004290645176252848
2004,positive,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,398.575145,755.0909,0.5278505475301053
2004,positive,Anavatan Partisi,european_union,Avrupa Birligi,8.09089,755.0909,0.010715120523899837
2004,positive,Bağımsız,european_union,Avrupa Birligi,5.9875,755.0909,0.007929508884294592
2004,positive,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,309.399365,755.0909,0.409751150490623
2004,positive,Doğru Yol Partisi,european_union,Avrupa Birligi,33.038000000000004,755.0909,0.04375367257107721
2004,positive,Adalet ve Kalkınma Partisi,imf,IMF,22.080099999999998,70.57335,0.3128673925780765
2004,positive,Cumhuriyet Halk Partisi,imf,IMF,48.49325,70.57335,0.6871326074219234
2004,positive,Adalet ve Kalkınma Partisi,inflation,Enflasyon,97.66935,164.57253,0.5934729811834332
2004,positive,Anavatan Partisi,inflation,Enflasyon,1.675,164.57253,0.010177883271284703
2004,positive,Bağımsız,inflation,Enflasyon,0.675,164.57253,0.004101535049622194
2004,positive,Cumhuriyet Halk Partisi,inflation,Enflasyon,62.26568,164.57253,0.37834795393860693
2004,positive,Doğru Yol Partisi,inflation,Enflasyon,2.2874999999999996,164.57253,0.013899646557052989
2004,positive,Adalet ve Kalkınma Partisi,interest,Faiz,132.433615,224.25787,0.5905416608121713
2004,positive,Anavatan Partisi,interest,Faiz,1.5374999999999999,224.25787,0.006855946683164341
2004,positive,Bağımsız,interest,Faiz,2.9624999999999995,224.25787,0.013210238730975191
2004,positive,Cumhuriyet Halk Partisi,interest,Faiz,87.324255,224.25787,0.3893921537736892
2004,positive,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,766.163235,1660.88931,0.46129698733505603
2004,positive,Anavatan Partisi,law_state,Hukuk Devleti,2.72,1660.88931,0.0016376768660158335
2004,positive,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,884.831075,1660.88931,0.5327453609777283
2004,positive,Doğru Yol Partisi,law_state,Hukuk Devleti,7.175,1660.88931,0.0043199748211998545
2004,positive,Adalet ve Kalkınma Partisi,reform,Reform,182.831435,313.80672500000003,0.5826243366836704
2004,positive,Anavatan Partisi,reform,Reform,2.8625,313.80672500000003,0.009121856773464622
2004,positive,Bağımsız,reform,Reform,4.137499999999999,313.80672500000003,0.013184867214047115
2004,positive,Cumhuriyet Halk Partisi,reform,Reform,121.12529,313.80672500000003,0.3859869159910451
2004,positive,Doğru Yol Partisi,reform,Reform,2.85,313.80672500000003,0.009082023337772636
2004,positive,Adalet ve Kalkınma Partisi,security,Guvenlik,222.902425,419.65585,0.5311552906983187
2004,positive,Anavatan Partisi,security,Guvenlik,7.633075,419.65585,0.018188892160087844
2004,positive,Cumhuriyet Halk Partisi,security,Guvenlik,175.74526,419.65585,0.4187842490459742
