speech_id,transcript_id,date,year,month,month_date,speaker,source_party,source_party_short,source_bloc,target_party,target_party_short,target_bloc,mention_count,beme_positive_hits,beme_negative_hits,relation_weight,beme_score,beme_label,topic_category,topic_label,positive_weight,negative_weight,net_weight
term_22_directed_000168,10065,2003-07-01,2003,7,2003-07-01,Akif Hamzaçebi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,0,6,5.1,-0.8571,negative,security_conflict,Security,0.0,4.37121,-4.37121
term_22_directed_000186,10065,2003-07-01,2003,7,2003-07-01,Bayram Meral,Cumhuriyet Halk Partisi,CHP,opposition,Anavatan Partisi,ANAP,opposition,1,0,0,1.0,0.0,mixed,constitutional_conflict,Constitution,0.0,0.0,0.0
term_22_directed_000188,10065,2003-07-01,2003,7,2003-07-01,Bayram Meral,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,0,1,4.35,-0.5,negative,general,General,0.0,2.175,-2.175
term_22_directed_000190,10065,2003-07-01,2003,7,2003-07-01,Bayram Meral,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_000195,10065,2003-07-01,2003,7,2003-07-01,Bayram Meral,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_000198,10065,2003-07-01,2003,7,2003-07-01,Enis Tütüncü,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_000202,10065,2003-07-01,2003,7,2003-07-01,Enis Tütüncü,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000207,10065,2003-07-01,2003,7,2003-07-01,İzzet Çetin,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,1,2,4.05,-0.25,negative,general,General,0.0,1.0125,-1.0125
term_22_directed_000210,10065,2003-07-01,2003,7,2003-07-01,Hasan Aydın,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,5,1,0,5.35,0.5,positive,macro_economy,Economy,2.675,0.0,2.675
term_22_directed_000222,10065,2003-07-01,2003,7,2003-07-01,Hasan Aydın,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000262,10065,2003-07-01,2003,7,2003-07-01,Bayram Meral,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_000262,10065,2003-07-01,2003,7,2003-07-01,Bayram Meral,Cumhuriyet Halk Partisi,CHP,opposition,Anavatan Partisi,ANAP,opposition,1,1,0,1.35,0.5,positive,macro_economy,Economy,0.675,0.0,0.675
term_22_directed_000265,10065,2003-07-01,2003,7,2003-07-01,Bayram Meral,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000274,10065,2003-07-01,2003,7,2003-07-01,Bayram Meral,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_000298,10085,2003-07-01,2003,7,2003-07-01,Bayram Meral,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,1,0,2.35,0.5,positive,general,General,1.175,0.0,1.175
term_22_directed_000302,10085,2003-07-01,2003,7,2003-07-01,Ali Arslan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_000304,10085,2003-07-01,2003,7,2003-07-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_000305,10085,2003-07-01,2003,7,2003-07-01,Haluk Koç,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000326,10105,2003-07-01,2003,7,2003-07-01,Ahmet Ersin,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000327,10105,2003-07-01,2003,7,2003-07-01,Ahmet Ersin,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000333,10105,2003-07-01,2003,7,2003-07-01,Ahmet Ersin,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,2,2.7,-0.6667,negative,general,General,0.0,1.80009,-1.80009
term_22_directed_000334,10105,2003-07-01,2003,7,2003-07-01,Ahmet Ersin,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_000346,10105,2003-07-01,2003,7,2003-07-01,Hüseyin Özcan,Anavatan Partisi,ANAP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000347,10105,2003-07-01,2003,7,2003-07-01,Hüseyin Özcan,Anavatan Partisi,ANAP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,1,0,2.35,0.5,positive,macro_economy,Economy,1.175,0.0,1.175
term_22_directed_000351,10105,2003-07-01,2003,7,2003-07-01,Yılmaz Kaya,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000358,10105,2003-07-01,2003,7,2003-07-01,Yakup Kepenek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,1,1,2.7,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000359,10105,2003-07-01,2003,7,2003-07-01,Yakup Kepenek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000370,10105,2003-07-01,2003,7,2003-07-01,Feridun Fikret Baloğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,5,6,1,7.45,0.625,positive,general,General,4.65625,0.0,4.65625
term_22_directed_000381,10105,2003-07-01,2003,7,2003-07-01,Nail Kamacı,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000384,10105,2003-07-01,2003,7,2003-07-01,Ensar Öğüt,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_000387,10105,2003-07-01,2003,7,2003-07-01,Ensar Öğüt,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_000390,10105,2003-07-01,2003,7,2003-07-01,Berhan Şimşek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,6,0,1,6.35,-0.5,negative,democratic_reform,Reform,0.0,3.175,-3.175
term_22_directed_000393,10105,2003-07-01,2003,7,2003-07-01,Berhan Şimşek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,2,0,4.7,0.6667,positive,constitutional_conflict,Constitution,3.13349,0.0,3.13349
term_22_directed_000401,10105,2003-07-01,2003,7,2003-07-01,Atilla Kart,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,1,1.7,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_000406,10105,2003-07-01,2003,7,2003-07-01,Orhan Eraslan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000417,10105,2003-07-01,2003,7,2003-07-01,Atilla Kart,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_000419,10105,2003-07-01,2003,7,2003-07-01,Algan Hacaloğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,1,0,2.35,0.5,positive,general,General,1.175,0.0,1.175
term_22_directed_000428,10125,2003-07-01,2003,7,2003-07-01,Sedat Pekel,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,1,1,2.7,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000429,10125,2003-07-01,2003,7,2003-07-01,Sedat Pekel,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,0,2,3.7,-0.6667,negative,democratic_reform,Reform,0.0,2.46679,-2.46679
term_22_directed_000432,10125,2003-07-01,2003,7,2003-07-01,Ali Rıza Gülçiçek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000438,10125,2003-07-01,2003,7,2003-07-01,Mehmet Kesimoğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,1,1.7,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
term_22_directed_000442,10125,2003-07-01,2003,7,2003-07-01,İdris Naim Şahin,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_000449,10125,2003-07-01,2003,7,2003-07-01,Fatma Şahin,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000450,10125,2003-07-01,2003,7,2003-07-01,Mehmet Ziya Yergök,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,1,2.35,-0.5,negative,constitutional_conflict,Constitution,0.0,1.175,-1.175
term_22_directed_000452,10125,2003-07-01,2003,7,2003-07-01,Mehmet Ziya Yergök,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,5,3,0,6.05,0.75,positive,general,General,4.5375,0.0,4.5375
term_22_directed_000454,10125,2003-07-01,2003,7,2003-07-01,Orhan Sür,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,6,1,1,6.7,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_000455,10125,2003-07-01,2003,7,2003-07-01,Orhan Sür,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000466,10125,2003-07-01,2003,7,2003-07-01,Kemal Anadol,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000470,10125,2003-07-01,2003,7,2003-07-01,Kemal Anadol,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,2,1.7,-0.6667,negative,macro_economy,Economy,0.0,1.13339,-1.13339
term_22_directed_000496,10125,2003-07-01,2003,7,2003-07-01,Osman Pepe,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,1,1.35,-0.5,negative,constitutional_conflict,Constitution,0.0,0.675,-0.675
term_22_directed_000507,10125,2003-07-01,2003,7,2003-07-01,Osman Pepe,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000549,10125,2003-07-01,2003,7,2003-07-01,Mustafa Özyürek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
term_22_directed_000554,10125,2003-07-01,2003,7,2003-07-01,Erdal Karademir,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,constitutional_conflict,Constitution,0.0,0.0,0.0
term_22_directed_000555,10125,2003-07-01,2003,7,2003-07-01,Erdal Karademir,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000560,10125,2003-07-01,2003,7,2003-07-01,Erdal Karademir,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000569,10125,2003-07-01,2003,7,2003-07-01,Ünal Kacır,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000586,10125,2003-07-01,2003,7,2003-07-01,Güldal Okuducu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,2,0,2.7,0.6667,positive,general,General,1.80009,0.0,1.80009
term_22_directed_000596,10125,2003-07-01,2003,7,2003-07-01,Güldal Okuducu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000597,10125,2003-07-01,2003,7,2003-07-01,Güldal Okuducu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_000602,10125,2003-07-01,2003,7,2003-07-01,Suat Kılıç,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,constitutional_conflict,Constitution,0.0,0.0,0.0
term_22_directed_000607,10125,2003-07-01,2003,7,2003-07-01,Suat Kılıç,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000609,10125,2003-07-01,2003,7,2003-07-01,Suat Kılıç,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_000612,10125,2003-07-01,2003,7,2003-07-01,Suat Kılıç,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000619,10125,2003-07-01,2003,7,2003-07-01,Atilla Kart,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,macro_economy,Economy,0.0,0.675,-0.675
term_22_directed_000628,10125,2003-07-01,2003,7,2003-07-01,Rasim Çakır,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,0,0,4.0,0.0,mixed,constitutional_conflict,Constitution,0.0,0.0,0.0
term_22_directed_000634,10125,2003-07-01,2003,7,2003-07-01,Ayhan Sefer Üstün,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,1,4,2.75,-0.5,negative,general,General,0.0,1.375,-1.375
term_22_directed_000635,10125,2003-07-01,2003,7,2003-07-01,Ayhan Sefer Üstün,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000639,10125,2003-07-01,2003,7,2003-07-01,Ayhan Sefer Üstün,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,1,1,1.7,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
term_22_directed_000642,10125,2003-07-01,2003,7,2003-07-01,Mehmet Ziya Yergök,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
term_22_directed_000643,10125,2003-07-01,2003,7,2003-07-01,Orhan Eraslan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,constitutional_conflict,Constitution,0.0,0.0,0.0
term_22_directed_000669,10145,2003-07-01,2003,7,2003-07-01,Yakup Kepenek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,1,2.35,-0.5,negative,general,General,0.0,1.175,-1.175
term_22_directed_000670,10145,2003-07-01,2003,7,2003-07-01,Osman Coşkunoğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,3,0,2.05,0.75,positive,macro_economy,Economy,1.5375,0.0,1.5375
term_22_directed_000672,10145,2003-07-01,2003,7,2003-07-01,İsmail Bilen,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000673,10145,2003-07-01,2003,7,2003-07-01,Oğuz Oyan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_000681,10145,2003-07-01,2003,7,2003-07-01,Osman Coşkunoğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_000684,10145,2003-07-01,2003,7,2003-07-01,Vahit Çekmez,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,2,2.05,-0.25,negative,general,General,0.0,0.5125,-0.5125
term_22_directed_000686,10145,2003-07-01,2003,7,2003-07-01,Lokman Ayva,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_000686,10145,2003-07-01,2003,7,2003-07-01,Lokman Ayva,Adalet ve Kalkınma Partisi,AK Party,government,Anavatan Partisi,ANAP,opposition,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_000686,10145,2003-07-01,2003,7,2003-07-01,Lokman Ayva,Adalet ve Kalkınma Partisi,AK Party,government,Doğru Yol Partisi,DYP,opposition,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_000689,10145,2003-07-01,2003,7,2003-07-01,Cevdet Selvi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,security_conflict,Security,0.0,0.675,-0.675
term_22_directed_000691,10145,2003-07-01,2003,7,2003-07-01,Cevdet Selvi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000696,10145,2003-07-01,2003,7,2003-07-01,CHP GRUBU ADINA MUZAFFER R.KURTULMUŞOĞLU,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,0,0,3.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000701,10145,2003-07-01,2003,7,2003-07-01,İzzet Çetin,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000708,10145,2003-07-01,2003,7,2003-07-01,Hüseyin Ekmekcioğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,1,1.7,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_000722,10145,2003-07-01,2003,7,2003-07-01,İzzet Çetin,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,0,0,3.0,0.0,mixed,security_conflict,Security,0.0,0.0,0.0
term_22_directed_000733,10145,2003-07-01,2003,7,2003-07-01,Bayram Meral,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,0,0,3.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000737,10145,2003-07-01,2003,7,2003-07-01,Bayram Meral,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,0,0,4.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000739,10145,2003-07-01,2003,7,2003-07-01,İzzet Çetin,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,1,2.35,-0.5,negative,general,General,0.0,1.175,-1.175
term_22_directed_000757,10145,2003-07-01,2003,7,2003-07-01,CHP GRUBU ADINA MUZAFFER R. KURTULMUŞOĞLU,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,7,0,2,7.7,-0.6667,negative,democratic_reform,Reform,0.0,5.13359,-5.13359
term_22_directed_000785,10165,2003-07-01,2003,7,2003-07-01,Mustafa Özyürek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,1,1,2.7,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_000787,10165,2003-07-01,2003,7,2003-07-01,Tuncay Ercenk,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,1,0,4.35,0.5,positive,general,General,2.175,0.0,2.175
term_22_directed_000788,10165,2003-07-01,2003,7,2003-07-01,Tuncay Ercenk,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_000789,10165,2003-07-01,2003,7,2003-07-01,Tuncay Ercenk,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000791,10165,2003-07-01,2003,7,2003-07-01,Mustafa Özyürek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_000796,10165,2003-07-01,2003,7,2003-07-01,Ali Rıza Gülçiçek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000797,10165,2003-07-01,2003,7,2003-07-01,Ali Rıza Gülçiçek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000799,10165,2003-07-01,2003,7,2003-07-01,Feridun Fikret Baloğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000818,10165,2003-07-01,2003,7,2003-07-01,Oğuz Oyan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000820,10165,2003-07-01,2003,7,2003-07-01,Oğuz Oyan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_000822,10165,2003-07-01,2003,7,2003-07-01,Oğuz Oyan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_000828,10165,2003-07-01,2003,7,2003-07-01,Oğuz Oyan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,macro_economy,Economy,0.0,0.675,-0.675
term_22_directed_000834,10165,2003-07-01,2003,7,2003-07-01,Akif Hamzaçebi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_000842,10165,2003-07-01,2003,7,2003-07-01,Atilla Kart,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,macro_economy,Economy,0.0,0.0,0.0
term_22_directed_000844,10165,2003-07-01,2003,7,2003-07-01,Akif Hamzaçebi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,1,0,3.35,0.5,positive,macro_economy,Economy,1.675,0.0,1.675
term_22_directed_000845,10165,2003-07-01,2003,7,2003-07-01,Akif Hamzaçebi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,8,2,11,12.55,-0.6429,negative,security_conflict,Security,0.0,8.068395,-8.068395
term_22_directed_000848,10165,2003-07-01,2003,7,2003-07-01,Oğuz Oyan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,1,2.35,-0.5,negative,general,General,0.0,1.175,-1.175
term_22_directed_000849,10165,2003-07-01,2003,7,2003-07-01,Akif Hamzaçebi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,4,2,0,4.7,0.6667,positive,macro_economy,Economy,3.13349,0.0,3.13349
term_22_directed_000850,10165,2003-07-01,2003,7,2003-07-01,Akif Hamzaçebi,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,democratic_reform,Reform,0.0,0.0,0.0
