word,term_freq,doc_freq,doc_ratio,donem_span,party_span,already_stopword,category,recommendation
gitti,1713,1392,0.007706,7,16,False,content_or_borderline,keep_for_now
rahatsiz,1713,1381,0.007646,7,15,False,content_or_borderline,keep_for_now
oldukça,1710,1354,0.007496,7,13,False,content_or_borderline,keep_for_now
ettiğimiz,1708,1524,0.008437,7,15,False,content_or_borderline,keep_for_now
nüfus,1707,1029,0.005697,6,13,False,content_or_borderline,keep_for_now
işlem,1707,1340,0.007419,7,13,False,content_or_borderline,keep_for_now
kadro,1706,1013,0.005608,6,13,False,content_or_borderline,keep_for_now
haber,1706,1266,0.007009,7,13,False,content_or_borderline,keep_for_now
çağdaş,1705,1263,0.006992,7,11,False,content_or_borderline,keep_for_now
silah,1705,1103,0.006106,7,14,False,content_or_borderline,keep_for_now
kanunda,1704,1361,0.007535,7,13,False,content_or_borderline,keep_for_now
boş,1702,1321,0.007313,6,12,False,content_or_borderline,keep_for_now
cumhurbaşkaninin,1702,1209,0.006693,7,14,False,content_or_borderline,keep_for_now
ticari,1699,1152,0.006378,6,13,False,content_or_borderline,keep_for_now
olanlar,1698,1442,0.007983,7,17,False,content_or_borderline,keep_for_now
rakamlar,1698,1330,0.007363,7,14,False,content_or_borderline,keep_for_now
milyonlarca,1697,1402,0.007762,7,16,False,content_or_borderline,keep_for_now
haksiz,1695,1365,0.007557,7,15,False,content_or_borderline,keep_for_now
alip,1694,1515,0.008387,7,14,False,content_or_borderline,keep_for_now
fiyat,1693,1042,0.005769,6,14,False,content_or_borderline,keep_for_now
kurulunun,1692,1230,0.00681,7,15,False,content_or_borderline,keep_for_now
maddesinin,1691,1317,0.007291,7,11,False,content_or_borderline,keep_for_now
insanlara,1690,1422,0.007872,7,15,False,content_or_borderline,keep_for_now
bölgesel,1689,1034,0.005724,7,14,False,content_or_borderline,keep_for_now
defalarca,1689,1434,0.007939,7,15,False,content_or_borderline,keep_for_now
olmazsa,1687,1433,0.007933,7,15,False,content_or_borderline,keep_for_now
noktaya,1685,1435,0.007944,7,14,False,content_or_borderline,keep_for_now
sonrasinda,1685,1396,0.007729,7,16,False,content_or_borderline,keep_for_now
dönüşüm,1684,918,0.005082,6,13,False,content_or_borderline,keep_for_now
olsaydi,1681,1362,0.00754,7,14,False,content_or_borderline,keep_for_now
hizla,1678,1354,0.007496,7,14,False,content_or_borderline,keep_for_now
filistin,1678,723,0.004003,6,13,False,content_or_borderline,keep_for_now
dediğimiz,1677,1367,0.007568,7,16,False,content_or_borderline,keep_for_now
sirada,1676,1201,0.006649,7,13,False,content_or_borderline,keep_for_now
hayvan,1675,751,0.004158,6,13,False,content_or_borderline,keep_for_now
olmaktan,1672,1462,0.008094,7,15,False,content_or_borderline,keep_for_now
yolsuzluk,1672,1089,0.006029,7,14,False,content_or_borderline,keep_for_now
olmalidir,1671,1327,0.007347,7,16,False,content_or_borderline,keep_for_now
gelişmiş,1671,1239,0.006859,7,13,False,content_or_borderline,keep_for_now
getirdiği,1671,1476,0.008171,7,15,False,content_or_borderline,keep_for_now
petrol,1668,797,0.004412,7,13,False,content_or_borderline,keep_for_now
olmadan,1667,1432,0.007928,7,17,False,content_or_borderline,keep_for_now
ister,1665,960,0.005315,7,15,False,content_or_borderline,keep_for_now
gidip,1664,1441,0.007978,7,12,False,content_or_borderline,keep_for_now
sisteminin,1664,1266,0.007009,6,12,False,content_or_borderline,keep_for_now
islam,1657,958,0.005304,7,15,False,content_or_borderline,keep_for_now
milletler,1656,962,0.005326,7,12,False,content_or_borderline,keep_for_now
lik,1653,1130,0.006256,6,12,False,content_or_borderline,keep_for_now
bekliyor,1648,1374,0.007607,6,15,False,content_or_borderline,keep_for_now
çocuklari,1647,1192,0.006599,7,16,False,content_or_borderline,keep_for_now
ürün,1646,1019,0.005641,6,14,False,content_or_borderline,keep_for_now
kardeşim,1644,1436,0.00795,7,13,False,content_or_borderline,keep_for_now
nisan,1644,1235,0.006837,7,13,False,content_or_borderline,keep_for_now
yoluyla,1643,1310,0.007252,6,14,False,content_or_borderline,keep_for_now
verdiğimiz,1640,1470,0.008138,6,14,False,content_or_borderline,keep_for_now
geriye,1633,1389,0.00769,7,16,False,content_or_borderline,keep_for_now
hesabini,1633,1358,0.007518,7,14,False,content_or_borderline,keep_for_now
hatay,1633,825,0.004567,7,12,False,content_or_borderline,keep_for_now
ayip,1632,1197,0.006627,7,11,False,content_or_borderline,keep_for_now
cezaevinde,1631,961,0.00532,6,11,False,content_or_borderline,keep_for_now
tütün,1631,432,0.002392,6,11,False,content_or_borderline,keep_for_now
neyi,1630,1333,0.00738,7,14,False,content_or_borderline,keep_for_now
ettim,1628,1453,0.008044,7,14,False,content_or_borderline,keep_for_now
temin,1627,1303,0.007214,7,10,False,content_or_borderline,keep_for_now
şeker,1625,688,0.003809,6,10,False,content_or_borderline,keep_for_now
değiliz,1624,1425,0.007889,7,14,False,content_or_borderline,keep_for_now
günlük,1624,1291,0.007147,6,11,False,content_or_borderline,keep_for_now
hele,1623,1042,0.005769,7,15,False,content_or_borderline,keep_for_now
sağlayacak,1622,1389,0.00769,7,15,False,content_or_borderline,keep_for_now
hepsini,1621,1442,0.007983,7,14,False,content_or_borderline,keep_for_now
çalişiyoruz,1621,1307,0.007236,7,14,False,content_or_borderline,keep_for_now
kolay,1619,1296,0.007175,7,13,False,content_or_borderline,keep_for_now
afet,1618,739,0.004091,6,11,False,content_or_borderline,keep_for_now
maddesine,1617,1321,0.007313,7,13,True,existing_stopword,already_present
emin,1615,1455,0.008055,7,14,False,content_or_borderline,keep_for_now
gören,1613,1401,0.007756,7,15,False,content_or_borderline,keep_for_now
anayasal,1612,1213,0.006715,7,13,False,content_or_borderline,keep_for_now
demir,1612,955,0.005287,6,13,False,content_or_borderline,keep_for_now
baski,1612,1301,0.007203,7,15,False,content_or_borderline,keep_for_now
tüik,1612,932,0.00516,6,12,False,content_or_borderline,keep_for_now
teklifinin,1611,1225,0.006782,6,14,False,content_or_borderline,keep_for_now
giden,1609,1438,0.007961,7,12,False,content_or_borderline,keep_for_now
önerisi,1605,1401,0.007756,7,15,True,existing_stopword,already_present
ardindan,1601,1265,0.007003,7,13,False,content_or_borderline,keep_for_now
şirket,1601,1015,0.005619,6,15,False,content_or_borderline,keep_for_now
idaresi,1600,883,0.004888,6,12,False,content_or_borderline,keep_for_now
icra,1599,964,0.005337,7,12,False,content_or_borderline,keep_for_now
sözlerime,1597,1520,0.008415,7,16,False,content_or_borderline,keep_for_now
malatya,1597,855,0.004733,6,12,False,content_or_borderline,keep_for_now
faaliyet,1595,1264,0.006998,7,13,False,content_or_borderline,keep_for_now
kadinlar,1592,915,0.005066,7,13,False,content_or_borderline,keep_for_now
herkese,1590,1437,0.007956,7,14,False,content_or_borderline,keep_for_now
olamaz,1589,1398,0.00774,7,13,False,content_or_borderline,keep_for_now
grubunun,1589,1440,0.007972,7,12,False,content_or_borderline,keep_for_now
politikalari,1588,1265,0.007003,7,16,False,content_or_borderline,keep_for_now
birlik,1587,1153,0.006383,7,15,False,content_or_borderline,keep_for_now
zamaninda,1587,1315,0.00728,7,12,False,content_or_borderline,keep_for_now
yasayi,1586,1201,0.006649,6,15,False,content_or_borderline,keep_for_now
sik,1586,849,0.0047,7,13,False,content_or_borderline,keep_for_now
ülkelerde,1585,1228,0.006798,7,13,False,content_or_borderline,keep_for_now
almanya,1585,1007,0.005575,6,14,False,content_or_borderline,keep_for_now
yilin,1584,1239,0.006859,6,17,False,content_or_borderline,keep_for_now
sizleri,1580,1475,0.008166,7,16,False,content_or_borderline,keep_for_now
alacak,1577,1340,0.007419,7,15,False,content_or_borderline,keep_for_now
dönük,1576,1230,0.00681,7,11,False,content_or_borderline,keep_for_now
şahsim,1576,1508,0.008349,7,13,False,content_or_borderline,keep_for_now
edildiği,1575,1415,0.007834,7,14,False,content_or_borderline,keep_for_now
burasi,1574,1290,0.007142,7,14,False,content_or_borderline,keep_for_now
engelli,1573,566,0.003133,6,12,False,content_or_borderline,keep_for_now
tasarisinin,1572,1231,0.006815,6,8,False,content_or_borderline,keep_for_now
sizlerle,1572,1332,0.007374,7,12,False,content_or_borderline,keep_for_now
teklifin,1572,1023,0.005664,6,13,False,content_or_borderline,keep_for_now
yila,1570,1267,0.007014,6,15,False,content_or_borderline,keep_for_now
baktiğimiz,1570,1022,0.005658,6,10,False,content_or_borderline,keep_for_now
söylüyoruz,1570,1398,0.00774,7,13,False,content_or_borderline,keep_for_now
eksik,1568,1323,0.007324,6,14,False,content_or_borderline,keep_for_now
aci,1567,1293,0.007158,7,16,False,content_or_borderline,keep_for_now
hal,1565,1120,0.006201,7,15,False,content_or_borderline,keep_for_now
sağlayan,1565,1376,0.007618,7,14,False,content_or_borderline,keep_for_now
oluşan,1563,1361,0.007535,7,14,False,content_or_borderline,keep_for_now
medya,1563,956,0.005293,7,12,False,content_or_borderline,keep_for_now
başkanlik,1563,1073,0.00594,7,14,False,content_or_borderline,keep_for_now
sorumluluk,1563,1298,0.007186,7,16,False,content_or_borderline,keep_for_now
dem,1562,1281,0.007092,6,13,False,content_or_borderline,keep_for_now
kaçak,1561,809,0.004479,6,15,False,content_or_borderline,keep_for_now
yapilmaktadir,1558,1198,0.006632,7,11,False,content_or_borderline,keep_for_now
yapar,1558,1239,0.006859,7,14,False,content_or_borderline,keep_for_now
trafik,1558,747,0.004136,6,14,False,content_or_borderline,keep_for_now
üniversitesi,1557,854,0.004728,7,11,False,content_or_borderline,keep_for_now
üyeleri,1556,1272,0.007042,7,11,False,content_or_borderline,keep_for_now
kadinlarin,1556,827,0.004578,7,12,False,content_or_borderline,keep_for_now
parlamento,1554,1129,0.00625,7,12,False,content_or_borderline,keep_for_now
işsiz,1554,1053,0.00583,6,13,False,content_or_borderline,keep_for_now
bütçenin,1554,1056,0.005846,6,17,False,content_or_borderline,keep_for_now
politikalar,1551,1204,0.006666,7,13,False,content_or_borderline,keep_for_now
değişik,1551,1245,0.006893,7,12,False,content_or_borderline,keep_for_now
kilometre,1551,956,0.005293,7,12,False,content_or_borderline,keep_for_now
somut,1547,1219,0.006749,7,13,False,content_or_borderline,keep_for_now
ortamda,1546,1244,0.006887,7,16,False,content_or_borderline,keep_for_now
benzeri,1546,1292,0.007153,7,11,False,content_or_borderline,keep_for_now
uygulamaya,1545,1274,0.007053,6,15,False,content_or_borderline,keep_for_now
yönünde,1544,1311,0.007258,7,15,False,content_or_borderline,keep_for_now
tasarruf,1543,886,0.004905,6,16,False,content_or_borderline,keep_for_now
ettiler,1541,1345,0.007446,7,13,False,content_or_borderline,keep_for_now
tesis,1538,1196,0.006621,7,12,False,content_or_borderline,keep_for_now
gerekçe,1537,1323,0.007324,6,13,False,content_or_borderline,keep_for_now
yayin,1535,812,0.004495,7,12,False,content_or_borderline,keep_for_now
yilina,1534,1266,0.007009,7,12,False,content_or_borderline,keep_for_now
memur,1530,1023,0.005664,6,13,False,content_or_borderline,keep_for_now
milletvekilinin,1530,1231,0.006815,7,12,False,content_or_borderline,keep_for_now
uygulanan,1528,1287,0.007125,7,15,False,content_or_borderline,keep_for_now
kimi,1527,1086,0.006012,7,15,False,content_or_borderline,keep_for_now
sürece,1527,1250,0.00692,7,14,False,content_or_borderline,keep_for_now
sebebi,1527,1304,0.007219,7,17,False,content_or_borderline,keep_for_now
ederken,1527,1398,0.00774,7,16,False,content_or_borderline,keep_for_now
alinarak,1526,1263,0.006992,7,14,False,content_or_borderline,keep_for_now
kendini,1526,1314,0.007275,7,12,False,content_or_borderline,keep_for_now
kişiye,1523,1181,0.006538,7,14,False,content_or_borderline,keep_for_now
çikar,1522,1313,0.007269,7,12,False,content_or_borderline,keep_for_now
artan,1521,1254,0.006942,7,14,False,content_or_borderline,keep_for_now
nokta,1521,1241,0.00687,7,12,False,content_or_borderline,keep_for_now
gençlik,1521,895,0.004955,7,11,False,content_or_borderline,keep_for_now
araç,1521,1015,0.005619,7,15,False,content_or_borderline,keep_for_now
gösteren,1518,1344,0.007441,7,16,False,content_or_borderline,keep_for_now
ndan,1518,906,0.005016,7,15,False,content_or_borderline,keep_for_now
savaşi,1517,1110,0.006145,7,14,False,content_or_borderline,keep_for_now
infaz,1517,677,0.003748,7,14,False,content_or_borderline,keep_for_now
devlete,1515,1263,0.006992,7,14,False,content_or_borderline,keep_for_now
gerektiği,1514,1297,0.00718,7,13,False,content_or_borderline,keep_for_now
kurumun,1512,985,0.005453,6,12,False,content_or_borderline,keep_for_now
rahat,1509,1254,0.006942,7,17,False,content_or_borderline,keep_for_now
günde,1509,1234,0.006832,7,13,False,content_or_borderline,keep_for_now
ilgilendiren,1507,1219,0.006749,7,13,False,content_or_borderline,keep_for_now
düşünüyoruz,1506,1191,0.006594,6,14,False,content_or_borderline,keep_for_now
bunlarla,1505,1336,0.007396,7,14,False,content_or_borderline,keep_for_now
sorunun,1505,1223,0.006771,7,14,False,content_or_borderline,keep_for_now
çikmiştir,1504,1258,0.006965,7,12,False,content_or_borderline,keep_for_now
halkinin,1504,1134,0.006278,7,16,False,content_or_borderline,keep_for_now
tutuklu,1504,872,0.004828,7,12,False,content_or_borderline,keep_for_now
maruz,1503,1193,0.006605,7,15,False,content_or_borderline,keep_for_now
alin,1503,1278,0.007075,7,15,False,content_or_borderline,keep_for_now
sonu,1502,1198,0.006632,7,15,False,content_or_borderline,keep_for_now
görevini,1501,1296,0.007175,7,13,False,content_or_borderline,keep_for_now
günden,1501,1357,0.007513,7,15,False,content_or_borderline,keep_for_now
vatandaşimiz,1500,1175,0.006505,7,13,False,content_or_borderline,keep_for_now
gündemine,1499,1203,0.00666,7,15,False,content_or_borderline,keep_for_now
sonrasi,1498,1263,0.006992,7,14,False,content_or_borderline,keep_for_now
bence,1497,1238,0.006854,7,11,False,content_or_borderline,keep_for_now
alinmiş,1494,1321,0.007313,6,14,False,content_or_borderline,keep_for_now
liralik,1493,1083,0.005996,6,14,False,content_or_borderline,keep_for_now
anlayiş,1490,1264,0.006998,7,14,False,content_or_borderline,keep_for_now
göç,1490,908,0.005027,7,10,False,content_or_borderline,keep_for_now
gelince,1489,1261,0.006981,6,14,False,content_or_borderline,keep_for_now
rapor,1486,980,0.005425,7,13,False,content_or_borderline,keep_for_now
tarihli,1485,1077,0.005962,7,10,False,content_or_borderline,keep_for_now
yasayla,1484,1169,0.006472,6,12,False,content_or_borderline,keep_for_now
hukuku,1482,1146,0.006344,7,13,False,content_or_borderline,keep_for_now
kişilerin,1482,1229,0.006804,7,13,False,content_or_borderline,keep_for_now
olduğuna,1482,1329,0.007358,7,15,False,content_or_borderline,keep_for_now
cumhurbaşkanimiz,1481,1237,0.006848,7,13,False,content_or_borderline,keep_for_now
yapildiği,1477,1317,0.007291,7,14,False,content_or_borderline,keep_for_now
sözleşmesi,1477,996,0.005514,7,11,False,content_or_borderline,keep_for_now
yaşadiği,1476,1293,0.007158,7,14,False,content_or_borderline,keep_for_now
olduklari,1473,1274,0.007053,7,15,False,content_or_borderline,keep_for_now
maddeye,1472,1222,0.006765,7,14,False,content_or_borderline,keep_for_now
programi,1469,1039,0.005752,7,14,False,content_or_borderline,keep_for_now
derhal,1469,1236,0.006843,7,17,False,content_or_borderline,keep_for_now
kurumlari,1468,1176,0.006511,6,11,False,content_or_borderline,keep_for_now
suyu,1468,926,0.005127,6,12,False,content_or_borderline,keep_for_now
veriyoruz,1468,1220,0.006754,6,14,False,content_or_borderline,keep_for_now
gaziantep,1468,768,0.004252,7,10,False,content_or_borderline,keep_for_now
doktor,1465,996,0.005514,7,12,False,content_or_borderline,keep_for_now
ders,1465,1072,0.005935,7,13,False,content_or_borderline,keep_for_now
cari,1463,684,0.003787,6,11,False,content_or_borderline,keep_for_now
konudaki,1461,1310,0.007252,7,14,False,content_or_borderline,keep_for_now
getiren,1461,1318,0.007297,7,14,False,content_or_borderline,keep_for_now
gizli,1460,999,0.005531,7,15,False,content_or_borderline,keep_for_now
hayat,1457,1192,0.006599,7,15,False,content_or_borderline,keep_for_now
bizzat,1456,1238,0.006854,7,14,False,content_or_borderline,keep_for_now
tablo,1454,1168,0.006466,7,12,False,content_or_borderline,keep_for_now
süt,1454,606,0.003355,7,13,False,content_or_borderline,keep_for_now
konya,1453,796,0.004407,7,12,False,content_or_borderline,keep_for_now
yildan,1450,1186,0.006566,7,15,False,content_or_borderline,keep_for_now
sebebiyle,1450,1152,0.006378,7,14,False,content_or_borderline,keep_for_now
verildi,1450,1211,0.006704,7,13,False,content_or_borderline,keep_for_now
hayati,1449,1275,0.007059,7,15,False,content_or_borderline,keep_for_now
yök,1447,678,0.003754,6,12,False,content_or_borderline,keep_for_now
gözden,1446,1240,0.006865,6,12,False,content_or_borderline,keep_for_now
bati,1446,941,0.00521,7,12,False,content_or_borderline,keep_for_now
öte,1444,1220,0.006754,7,13,False,content_or_borderline,keep_for_now
dolara,1444,980,0.005425,7,15,False,content_or_borderline,keep_for_now
yapin,1443,1233,0.006826,7,16,False,content_or_borderline,keep_for_now
kapali,1442,1112,0.006156,7,13,False,content_or_borderline,keep_for_now
ayda,1441,1103,0.006106,7,15,False,content_or_borderline,keep_for_now
vatandaşlarimiza,1440,1217,0.006738,7,13,False,content_or_borderline,keep_for_now
verimli,1439,1153,0.006383,7,13,False,content_or_borderline,keep_for_now
ölüm,1439,1027,0.005686,7,13,False,content_or_borderline,keep_for_now
olmadi,1438,1247,0.006904,7,15,False,content_or_borderline,keep_for_now
ihlal,1438,1013,0.005608,7,12,False,content_or_borderline,keep_for_now
kisaca,1437,1289,0.007136,7,15,False,content_or_borderline,keep_for_now
çiftçinin,1436,898,0.004972,6,14,False,content_or_borderline,keep_for_now
imf,1436,694,0.003842,6,10,False,content_or_borderline,keep_for_now
alanlari,1436,1110,0.006145,7,14,False,content_or_borderline,keep_for_now
sözleşmeli,1434,711,0.003936,6,16,False,content_or_borderline,keep_for_now
sigorta,1433,841,0.004656,6,15,False,content_or_borderline,keep_for_now
bravo,1433,1250,0.00692,7,12,False,content_or_borderline,keep_for_now
yillar,1430,1256,0.006953,7,15,False,content_or_borderline,keep_for_now
nitekim,1428,1152,0.006378,7,12,False,content_or_borderline,keep_for_now
getirilmesi,1428,1253,0.006937,7,15,False,content_or_borderline,keep_for_now
gümrük,1423,621,0.003438,6,12,False,content_or_borderline,keep_for_now
yapmasi,1422,1300,0.007197,7,14,False,content_or_borderline,keep_for_now
keşke,1421,1113,0.006162,7,14,False,content_or_borderline,keep_for_now
uyum,1419,1038,0.005747,7,11,False,content_or_borderline,keep_for_now
görüşülmekte,1419,1318,0.007297,6,11,True,existing_stopword,already_present
ini,1419,1096,0.006068,7,14,False,content_or_borderline,keep_for_now
gündem,1418,1134,0.006278,6,15,False,content_or_borderline,keep_for_now
karşiyayiz,1417,1182,0.006544,7,14,False,content_or_borderline,keep_for_now
geç,1417,1161,0.006428,7,15,False,content_or_borderline,keep_for_now
temenni,1413,1284,0.007108,7,13,False,content_or_borderline,keep_for_now
ediyorlar,1413,1228,0.006798,7,13,False,content_or_borderline,keep_for_now
pay,1413,938,0.005193,6,14,False,content_or_borderline,keep_for_now
sürecinde,1411,1214,0.006721,7,13,False,content_or_borderline,keep_for_now
yetersiz,1410,1171,0.006483,6,13,False,content_or_borderline,keep_for_now
dediği,1409,1274,0.007053,7,13,False,content_or_borderline,keep_for_now
özgürlük,1409,1064,0.005891,7,15,False,content_or_borderline,keep_for_now
kürsüde,1407,1283,0.007103,7,15,False,content_or_borderline,keep_for_now
tercih,1406,1154,0.006389,7,14,False,content_or_borderline,keep_for_now
rant,1406,1028,0.005691,6,14,False,content_or_borderline,keep_for_now
giren,1404,1231,0.006815,7,14,False,content_or_borderline,keep_for_now
yetkili,1404,1018,0.005636,7,13,False,content_or_borderline,keep_for_now
bölgesinde,1403,1132,0.006267,7,12,False,content_or_borderline,keep_for_now
bazen,1402,1013,0.005608,7,11,False,content_or_borderline,keep_for_now
düzeyde,1402,1185,0.00656,7,15,False,content_or_borderline,keep_for_now
yap,1402,633,0.003504,6,12,False,content_or_borderline,keep_for_now
sektörü,1400,922,0.005104,7,12,False,content_or_borderline,keep_for_now
almaktadir,1400,1198,0.006632,6,15,False,content_or_borderline,keep_for_now
başkaninin,1400,1166,0.006455,7,14,False,content_or_borderline,keep_for_now
kaynaği,1399,1201,0.006649,7,12,False,content_or_borderline,keep_for_now
yilinin,1399,1128,0.006245,7,16,False,content_or_borderline,keep_for_now
ilaç,1397,775,0.004291,6,12,False,content_or_borderline,keep_for_now
dolarlik,1396,984,0.005448,6,12,False,content_or_borderline,keep_for_now
elinde,1394,1158,0.006411,7,15,False,content_or_borderline,keep_for_now
birleşik,1393,876,0.00485,7,14,False,content_or_borderline,keep_for_now
hadi,1393,1101,0.006095,7,12,False,content_or_borderline,keep_for_now
engel,1392,1192,0.006599,7,14,False,content_or_borderline,keep_for_now
aydin,1392,966,0.005348,7,12,False,content_or_borderline,keep_for_now
konuşuyoruz,1391,1145,0.006339,6,16,False,content_or_borderline,keep_for_now
kişiler,1391,1157,0.006405,7,13,False,content_or_borderline,keep_for_now
çoğu,1389,1241,0.00687,7,13,False,content_or_borderline,keep_for_now
buçuk,1388,1089,0.006029,7,14,False,content_or_borderline,keep_for_now
kurulun,1387,1103,0.006106,7,13,False,content_or_borderline,keep_for_now
girdi,1386,1115,0.006173,7,12,False,content_or_borderline,keep_for_now
hatip,1384,1221,0.00676,7,12,False,content_or_borderline,keep_for_now
bildiğiniz,1382,1133,0.006273,7,13,False,content_or_borderline,keep_for_now
verme,1381,1171,0.006483,7,15,False,content_or_borderline,keep_for_now
söylediği,1381,1294,0.007164,7,12,False,content_or_borderline,keep_for_now
yargiya,1381,1012,0.005603,7,12,False,content_or_borderline,keep_for_now
süresi,1381,1093,0.006051,7,13,False,content_or_borderline,keep_for_now
kalmiş,1379,1206,0.006677,7,15,False,content_or_borderline,keep_for_now
edelim,1377,1233,0.006826,7,15,False,content_or_borderline,keep_for_now
alim,1377,985,0.005453,6,13,False,content_or_borderline,keep_for_now
getirdik,1376,1152,0.006378,7,12,False,content_or_borderline,keep_for_now
din,1375,849,0.0047,7,14,False,content_or_borderline,keep_for_now
sözleşme,1374,860,0.004761,6,12,False,content_or_borderline,keep_for_now
yaşamini,1374,1018,0.005636,7,11,False,content_or_borderline,keep_for_now
gösteriyor,1373,1198,0.006632,7,16,False,content_or_borderline,keep_for_now
varken,1373,1153,0.006383,7,12,False,content_or_borderline,keep_for_now
verdiniz,1373,1145,0.006339,7,13,False,content_or_borderline,keep_for_now
anlamina,1372,1198,0.006632,7,14,False,content_or_borderline,keep_for_now
birer,1371,999,0.005531,7,16,False,content_or_borderline,keep_for_now
ziraat,1370,875,0.004844,6,13,False,content_or_borderline,keep_for_now
rica,1370,1212,0.00671,7,13,False,content_or_borderline,keep_for_now
istediği,1366,1117,0.006184,7,14,False,content_or_borderline,keep_for_now
görüş,1365,1084,0.006001,7,14,True,existing_stopword,already_present
birliğine,1364,990,0.005481,7,13,False,content_or_borderline,keep_for_now
arkasinda,1360,1153,0.006383,7,13,False,content_or_borderline,keep_for_now
karadeniz,1359,828,0.004584,6,13,False,content_or_borderline,keep_for_now
osmanli,1357,831,0.004601,6,13,False,content_or_borderline,keep_for_now
bizleri,1357,1265,0.007003,7,16,False,content_or_borderline,keep_for_now
kararlari,1357,1112,0.006156,6,14,False,content_or_borderline,keep_for_now
başsağliği,1355,1225,0.006782,7,13,False,content_or_borderline,keep_for_now
normal,1354,1137,0.006295,6,12,False,content_or_borderline,keep_for_now
anlami,1352,1152,0.006378,7,13,False,content_or_borderline,keep_for_now
yerlerde,1351,1146,0.006344,6,14,False,content_or_borderline,keep_for_now
kuzey,1350,746,0.00413,7,14,False,content_or_borderline,keep_for_now
uyuşturucu,1350,604,0.003344,6,13,False,content_or_borderline,keep_for_now
alanlarda,1349,1096,0.006068,7,13,False,content_or_borderline,keep_for_now
bakaninin,1349,1101,0.006095,7,13,False,content_or_borderline,keep_for_now
kurulda,1349,1152,0.006378,7,16,False,content_or_borderline,keep_for_now
olmaktadir,1348,1173,0.006494,7,14,False,content_or_borderline,keep_for_now
planlama,1347,806,0.004462,6,10,False,content_or_borderline,keep_for_now
birliğinin,1347,998,0.005525,7,13,False,content_or_borderline,keep_for_now
araya,1346,1149,0.006361,7,13,False,content_or_borderline,keep_for_now
neticesinde,1346,1090,0.006034,7,13,False,content_or_borderline,keep_for_now
erzurum,1346,717,0.003969,7,11,False,content_or_borderline,keep_for_now
mü,1345,1149,0.006361,7,14,False,content_or_borderline,keep_for_now
düzenlemeyle,1344,1067,0.005907,7,12,False,content_or_borderline,keep_for_now
kendine,1342,1182,0.006544,7,14,False,content_or_borderline,keep_for_now
bekliyoruz,1341,1178,0.006522,7,16,False,content_or_borderline,keep_for_now
yoktu,1340,1070,0.005924,7,13,False,content_or_borderline,keep_for_now
emek,1340,1028,0.005691,7,15,False,content_or_borderline,keep_for_now
dönemin,1337,1089,0.006029,7,14,False,content_or_borderline,keep_for_now
kişilik,1336,986,0.005459,7,14,False,content_or_borderline,keep_for_now
konuşan,1336,1202,0.006655,7,14,False,content_or_borderline,keep_for_now
dünyaya,1334,1146,0.006344,7,16,False,content_or_borderline,keep_for_now
milletinin,1334,999,0.005531,7,12,False,content_or_borderline,keep_for_now
olacaği,1332,1177,0.006516,7,12,False,content_or_borderline,keep_for_now
dönemi,1332,1130,0.006256,7,11,False,content_or_borderline,keep_for_now
edecektir,1332,1205,0.006671,7,14,False,content_or_borderline,keep_for_now
göreve,1332,1123,0.006217,7,13,False,content_or_borderline,keep_for_now
olayi,1332,1116,0.006178,7,14,False,content_or_borderline,keep_for_now
artirilmasi,1331,1043,0.005774,7,12,False,content_or_borderline,keep_for_now
sorumluluğu,1331,1093,0.006051,7,15,False,content_or_borderline,keep_for_now
kişisel,1330,870,0.004817,7,13,False,content_or_borderline,keep_for_now
fayda,1330,1129,0.00625,7,14,False,content_or_borderline,keep_for_now
olmamasi,1330,1203,0.00666,7,15,False,content_or_borderline,keep_for_now
diyanet,1330,522,0.00289,6,11,False,content_or_borderline,keep_for_now
inşaat,1329,882,0.004883,6,10,False,content_or_borderline,keep_for_now
bölümü,1329,1153,0.006383,7,14,False,content_or_borderline,keep_for_now
derin,1328,1103,0.006106,7,15,False,content_or_borderline,keep_for_now
başlayan,1328,1210,0.006699,7,14,False,content_or_borderline,keep_for_now
teklifleri,1328,838,0.004639,6,12,False,content_or_borderline,keep_for_now
olduk,1327,1104,0.006112,7,13,False,content_or_borderline,keep_for_now
değişiklikler,1327,1023,0.005664,6,13,False,content_or_borderline,keep_for_now
kaybeden,1326,1153,0.006383,7,15,False,content_or_borderline,keep_for_now
dediler,1326,1044,0.00578,7,13,False,content_or_borderline,keep_for_now
edip,1326,1222,0.006765,7,13,False,content_or_borderline,keep_for_now
gereğini,1325,1156,0.0064,7,15,False,content_or_borderline,keep_for_now
belediyesi,1325,896,0.00496,6,13,False,content_or_borderline,keep_for_now
hastane,1320,849,0.0047,6,12,False,content_or_borderline,keep_for_now
iade,1319,950,0.005259,7,12,False,content_or_borderline,keep_for_now
içerisine,1319,1135,0.006284,7,14,False,content_or_borderline,keep_for_now
öncesi,1318,1079,0.005974,7,13,False,content_or_borderline,keep_for_now
bekleyen,1318,1071,0.005929,6,13,False,content_or_borderline,keep_for_now
ha,1317,1095,0.006062,7,12,False,content_or_borderline,keep_for_now
kdv,1314,711,0.003936,6,12,False,content_or_borderline,keep_for_now
bağ,1313,728,0.00403,7,12,False,content_or_borderline,keep_for_now
rakamlari,1312,1035,0.00573,7,13,False,content_or_borderline,keep_for_now
savcilar,1312,766,0.004241,6,12,False,content_or_borderline,keep_for_now
özlük,1311,895,0.004955,6,12,False,content_or_borderline,keep_for_now
