date,open,high,low,close,adjclose,volume,symbol,series,forex_buying,forex_selling,source
2002-02-19,1.366398,1.369685,1.363111,1.366398,1.366398,,TCMB_USDTRY,usd_try,1.363111,1.369685,TCMB daily exchange-rate XML archive
2002-02-20,1.3717000000000001,1.375,1.3684,1.3717000000000001,1.3717000000000001,,TCMB_USDTRY,usd_try,1.3684,1.375,TCMB daily exchange-rate XML archive
2002-02-26,1.391245,1.394592,1.387898,1.391245,1.391245,,TCMB_USDTRY,usd_try,1.387898,1.394592,TCMB daily exchange-rate XML archive
2002-02-27,1.4026904999999998,1.406065,1.399316,1.4026904999999998,1.4026904999999998,,TCMB_USDTRY,usd_try,1.399316,1.406065,TCMB daily exchange-rate XML archive
2002-02-28,1.3893935,1.392736,1.386051,1.3893935,1.3893935,,TCMB_USDTRY,usd_try,1.386051,1.392736,TCMB daily exchange-rate XML archive
2002-03-01,1.3863050000000001,1.38964,1.38297,1.3863050000000001,1.3863050000000001,,TCMB_USDTRY,usd_try,1.38297,1.38964,TCMB daily exchange-rate XML archive
2002-03-04,1.3797735,1.383093,1.376454,1.3797735,1.3797735,,TCMB_USDTRY,usd_try,1.376454,1.383093,TCMB daily exchange-rate XML archive
2002-03-05,1.378756,1.382073,1.375439,1.378756,1.378756,,TCMB_USDTRY,usd_try,1.375439,1.382073,TCMB daily exchange-rate XML archive
2002-03-06,1.3764984999999998,1.37981,1.373187,1.3764984999999998,1.3764984999999998,,TCMB_USDTRY,usd_try,1.373187,1.37981,TCMB daily exchange-rate XML archive
2002-03-07,1.3664394999999998,1.369727,1.363152,1.3664394999999998,1.3664394999999998,,TCMB_USDTRY,usd_try,1.363152,1.369727,TCMB daily exchange-rate XML archive
2002-03-08,1.359188,1.362458,1.355918,1.359188,1.359188,,TCMB_USDTRY,usd_try,1.355918,1.362458,TCMB daily exchange-rate XML archive
2002-03-11,1.36056,1.363833,1.357287,1.36056,1.36056,,TCMB_USDTRY,usd_try,1.357287,1.363833,TCMB daily exchange-rate XML archive
2002-03-12,1.36164,1.364916,1.358364,1.36164,1.36164,,TCMB_USDTRY,usd_try,1.358364,1.364916,TCMB daily exchange-rate XML archive
2002-03-13,1.3591095,1.362379,1.35584,1.3591095,1.3591095,,TCMB_USDTRY,usd_try,1.35584,1.362379,TCMB daily exchange-rate XML archive
2002-03-14,1.3531505,1.356406,1.349895,1.3531505,1.3531505,,TCMB_USDTRY,usd_try,1.349895,1.356406,TCMB daily exchange-rate XML archive
2002-03-15,1.3434949999999999,1.346727,1.340263,1.3434949999999999,1.3434949999999999,,TCMB_USDTRY,usd_try,1.340263,1.346727,TCMB daily exchange-rate XML archive
2002-03-18,1.3474285,1.35067,1.344187,1.3474285,1.3474285,,TCMB_USDTRY,usd_try,1.344187,1.35067,TCMB daily exchange-rate XML archive
2002-03-19,1.360956,1.36423,1.357682,1.360956,1.360956,,TCMB_USDTRY,usd_try,1.357682,1.36423,TCMB daily exchange-rate XML archive
2002-03-20,1.345046,1.348282,1.34181,1.345046,1.345046,,TCMB_USDTRY,usd_try,1.34181,1.348282,TCMB daily exchange-rate XML archive
2002-03-21,1.3436705,1.346903,1.340438,1.3436705,1.3436705,,TCMB_USDTRY,usd_try,1.340438,1.346903,TCMB daily exchange-rate XML archive
2002-03-22,1.3357995,1.339013,1.332586,1.3357995,1.3357995,,TCMB_USDTRY,usd_try,1.332586,1.339013,TCMB daily exchange-rate XML archive
2002-03-25,1.3428844999999998,1.346115,1.339654,1.3428844999999998,1.3428844999999998,,TCMB_USDTRY,usd_try,1.339654,1.346115,TCMB daily exchange-rate XML archive
2002-03-26,1.339624,1.342847,1.336401,1.339624,1.339624,,TCMB_USDTRY,usd_try,1.336401,1.342847,TCMB daily exchange-rate XML archive
2002-03-27,1.331437,1.33464,1.328234,1.331437,1.331437,,TCMB_USDTRY,usd_try,1.328234,1.33464,TCMB daily exchange-rate XML archive
2002-03-28,1.3357025,1.338916,1.332489,1.3357025,1.3357025,,TCMB_USDTRY,usd_try,1.332489,1.338916,TCMB daily exchange-rate XML archive
2002-03-29,1.3410199999999999,1.344246,1.337794,1.3410199999999999,1.3410199999999999,,TCMB_USDTRY,usd_try,1.337794,1.344246,TCMB daily exchange-rate XML archive
2002-04-01,1.346287,1.349526,1.343048,1.346287,1.346287,,TCMB_USDTRY,usd_try,1.343048,1.349526,TCMB daily exchange-rate XML archive
2002-04-02,1.333443,1.336651,1.330235,1.333443,1.333443,,TCMB_USDTRY,usd_try,1.330235,1.336651,TCMB daily exchange-rate XML archive
2002-04-03,1.331863,1.335067,1.328659,1.331863,1.331863,,TCMB_USDTRY,usd_try,1.328659,1.335067,TCMB daily exchange-rate XML archive
2002-04-04,1.316104,1.31927,1.312938,1.316104,1.316104,,TCMB_USDTRY,usd_try,1.312938,1.31927,TCMB daily exchange-rate XML archive
2002-04-05,1.308474,1.311622,1.305326,1.308474,1.308474,,TCMB_USDTRY,usd_try,1.305326,1.311622,TCMB daily exchange-rate XML archive
2002-04-08,1.3095045,1.312655,1.306354,1.3095045,1.3095045,,TCMB_USDTRY,usd_try,1.306354,1.312655,TCMB daily exchange-rate XML archive
2002-04-09,1.3079555,1.311102,1.304809,1.3079555,1.3079555,,TCMB_USDTRY,usd_try,1.304809,1.311102,TCMB daily exchange-rate XML archive
2002-04-10,1.3025305,1.305664,1.299397,1.3025305,1.3025305,,TCMB_USDTRY,usd_try,1.299397,1.305664,TCMB daily exchange-rate XML archive
2002-04-11,1.2933154999999998,1.296427,1.290204,1.2933154999999998,1.2933154999999998,,TCMB_USDTRY,usd_try,1.290204,1.296427,TCMB daily exchange-rate XML archive
2002-04-12,1.2896455,1.292748,1.286543,1.2896455,1.2896455,,TCMB_USDTRY,usd_try,1.286543,1.292748,TCMB daily exchange-rate XML archive
2002-04-15,1.3016695,1.304801,1.298538,1.3016695,1.3016695,,TCMB_USDTRY,usd_try,1.298538,1.304801,TCMB daily exchange-rate XML archive
2002-04-16,1.29107,1.294176,1.287964,1.29107,1.29107,,TCMB_USDTRY,usd_try,1.287964,1.294176,TCMB daily exchange-rate XML archive
2002-04-17,1.3017375,1.304869,1.298606,1.3017375,1.3017375,,TCMB_USDTRY,usd_try,1.298606,1.304869,TCMB daily exchange-rate XML archive
2002-04-18,1.3016135,1.304745,1.298482,1.3016135,1.3016135,,TCMB_USDTRY,usd_try,1.298482,1.304745,TCMB daily exchange-rate XML archive
2002-04-19,1.3021850000000001,1.305318,1.299052,1.3021850000000001,1.3021850000000001,,TCMB_USDTRY,usd_try,1.299052,1.305318,TCMB daily exchange-rate XML archive
2002-04-22,1.315534,1.318699,1.312369,1.315534,1.315534,,TCMB_USDTRY,usd_try,1.312369,1.318699,TCMB daily exchange-rate XML archive
2002-04-24,1.334631,1.337842,1.33142,1.334631,1.334631,,TCMB_USDTRY,usd_try,1.33142,1.337842,TCMB daily exchange-rate XML archive
2002-04-25,1.3531525,1.356408,1.349897,1.3531525,1.3531525,,TCMB_USDTRY,usd_try,1.349897,1.356408,TCMB daily exchange-rate XML archive
2002-04-26,1.3561014999999998,1.359364,1.352839,1.3561014999999998,1.3561014999999998,,TCMB_USDTRY,usd_try,1.352839,1.359364,TCMB daily exchange-rate XML archive
2002-04-29,1.334673,1.337884,1.331462,1.334673,1.334673,,TCMB_USDTRY,usd_try,1.331462,1.337884,TCMB daily exchange-rate XML archive
2002-04-30,1.335096,1.338308,1.331884,1.335096,1.335096,,TCMB_USDTRY,usd_try,1.331884,1.338308,TCMB daily exchange-rate XML archive
2002-05-01,1.3539835,1.357241,1.350726,1.3539835,1.3539835,,TCMB_USDTRY,usd_try,1.350726,1.357241,TCMB daily exchange-rate XML archive
2002-05-02,1.365378,1.368663,1.362093,1.365378,1.365378,,TCMB_USDTRY,usd_try,1.362093,1.368663,TCMB daily exchange-rate XML archive
2002-05-03,1.3599545000000002,1.363226,1.356683,1.3599545000000002,1.3599545000000002,,TCMB_USDTRY,usd_try,1.356683,1.363226,TCMB daily exchange-rate XML archive
2002-05-06,1.3743175,1.377624,1.371011,1.3743175,1.3743175,,TCMB_USDTRY,usd_try,1.371011,1.377624,TCMB daily exchange-rate XML archive
2002-05-07,1.3701585,1.373455,1.366862,1.3701585,1.3701585,,TCMB_USDTRY,usd_try,1.366862,1.373455,TCMB daily exchange-rate XML archive
2002-05-08,1.3712339999999998,1.374533,1.367935,1.3712339999999998,1.3712339999999998,,TCMB_USDTRY,usd_try,1.367935,1.374533,TCMB daily exchange-rate XML archive
2002-05-09,1.3768125,1.380125,1.3735,1.3768125,1.3768125,,TCMB_USDTRY,usd_try,1.3735,1.380125,TCMB daily exchange-rate XML archive
2002-05-10,1.3774045,1.380718,1.374091,1.3774045,1.3774045,,TCMB_USDTRY,usd_try,1.374091,1.380718,TCMB daily exchange-rate XML archive
2002-05-13,1.3815315,1.384855,1.378208,1.3815315,1.3815315,,TCMB_USDTRY,usd_try,1.378208,1.384855,TCMB daily exchange-rate XML archive
2002-05-14,1.3907095,1.394055,1.387364,1.3907095,1.3907095,,TCMB_USDTRY,usd_try,1.387364,1.394055,TCMB daily exchange-rate XML archive
2002-05-15,1.3887589999999999,1.3921,1.385418,1.3887589999999999,1.3887589999999999,,TCMB_USDTRY,usd_try,1.385418,1.3921,TCMB daily exchange-rate XML archive
2002-05-16,1.3968595000000001,1.40022,1.393499,1.3968595000000001,1.3968595000000001,,TCMB_USDTRY,usd_try,1.393499,1.40022,TCMB daily exchange-rate XML archive
2002-05-17,1.4107059999999998,1.4141,1.407312,1.4107059999999998,1.4107059999999998,,TCMB_USDTRY,usd_try,1.407312,1.4141,TCMB daily exchange-rate XML archive
2002-05-20,1.4276635,1.431098,1.424229,1.4276635,1.4276635,,TCMB_USDTRY,usd_try,1.424229,1.431098,TCMB daily exchange-rate XML archive
2002-05-21,1.4165809999999999,1.419989,1.413173,1.4165809999999999,1.4165809999999999,,TCMB_USDTRY,usd_try,1.413173,1.419989,TCMB daily exchange-rate XML archive
2002-05-22,1.4088565,1.412246,1.405467,1.4088565,1.4088565,,TCMB_USDTRY,usd_try,1.405467,1.412246,TCMB daily exchange-rate XML archive
2002-05-23,1.413588,1.416989,1.410187,1.413588,1.413588,,TCMB_USDTRY,usd_try,1.410187,1.416989,TCMB daily exchange-rate XML archive
2002-05-24,1.408188,1.411576,1.4048,1.408188,1.408188,,TCMB_USDTRY,usd_try,1.4048,1.411576,TCMB daily exchange-rate XML archive
2002-05-27,1.4031785,1.406554,1.399803,1.4031785,1.4031785,,TCMB_USDTRY,usd_try,1.399803,1.406554,TCMB daily exchange-rate XML archive
2002-05-28,1.399117,1.402483,1.395751,1.399117,1.399117,,TCMB_USDTRY,usd_try,1.395751,1.402483,TCMB daily exchange-rate XML archive
2002-05-29,1.4133885,1.416789,1.409988,1.4133885,1.4133885,,TCMB_USDTRY,usd_try,1.409988,1.416789,TCMB daily exchange-rate XML archive
2002-05-30,1.4163005,1.419708,1.412893,1.4163005,1.4163005,,TCMB_USDTRY,usd_try,1.412893,1.419708,TCMB daily exchange-rate XML archive
2002-05-31,1.441478,1.444946,1.43801,1.441478,1.441478,,TCMB_USDTRY,usd_try,1.43801,1.444946,TCMB daily exchange-rate XML archive
2002-06-03,1.4588695,1.462379,1.45536,1.4588695,1.4588695,,TCMB_USDTRY,usd_try,1.45536,1.462379,TCMB daily exchange-rate XML archive
2002-06-04,1.4397760000000002,1.44324,1.436312,1.4397760000000002,1.4397760000000002,,TCMB_USDTRY,usd_try,1.436312,1.44324,TCMB daily exchange-rate XML archive
2002-06-05,1.4358775000000001,1.439332,1.432423,1.4358775000000001,1.4358775000000001,,TCMB_USDTRY,usd_try,1.432423,1.439332,TCMB daily exchange-rate XML archive
2002-06-06,1.43743,1.440888,1.433972,1.43743,1.43743,,TCMB_USDTRY,usd_try,1.433972,1.440888,TCMB daily exchange-rate XML archive
2002-06-07,1.448696,1.452181,1.445211,1.448696,1.448696,,TCMB_USDTRY,usd_try,1.445211,1.452181,TCMB daily exchange-rate XML archive
2002-06-10,1.4677959999999999,1.471327,1.464265,1.4677959999999999,1.4677959999999999,,TCMB_USDTRY,usd_try,1.464265,1.471327,TCMB daily exchange-rate XML archive
2002-06-11,1.4915465,1.495135,1.487958,1.4915465,1.4915465,,TCMB_USDTRY,usd_try,1.487958,1.495135,TCMB daily exchange-rate XML archive
2002-06-12,1.5335605,1.53725,1.529871,1.5335605,1.5335605,,TCMB_USDTRY,usd_try,1.529871,1.53725,TCMB daily exchange-rate XML archive
2002-06-13,1.546362,1.550082,1.542642,1.546362,1.546362,,TCMB_USDTRY,usd_try,1.542642,1.550082,TCMB daily exchange-rate XML archive
2002-06-14,1.5475720000000002,1.551295,1.543849,1.5475720000000002,1.5475720000000002,,TCMB_USDTRY,usd_try,1.543849,1.551295,TCMB daily exchange-rate XML archive
2002-06-17,1.5850330000000001,1.588846,1.58122,1.5850330000000001,1.5850330000000001,,TCMB_USDTRY,usd_try,1.58122,1.588846,TCMB daily exchange-rate XML archive
2002-06-18,1.5850585000000001,1.588872,1.581245,1.5850585000000001,1.5850585000000001,,TCMB_USDTRY,usd_try,1.581245,1.588872,TCMB daily exchange-rate XML archive
2002-06-19,1.5671705,1.570941,1.5634,1.5671705,1.5671705,,TCMB_USDTRY,usd_try,1.5634,1.570941,TCMB daily exchange-rate XML archive
2002-06-20,1.5344885000000001,1.53818,1.530797,1.5344885000000001,1.5344885000000001,,TCMB_USDTRY,usd_try,1.530797,1.53818,TCMB daily exchange-rate XML archive
2002-06-21,1.5696935,1.57347,1.565917,1.5696935,1.5696935,,TCMB_USDTRY,usd_try,1.565917,1.57347,TCMB daily exchange-rate XML archive
2002-06-24,1.574123,1.57791,1.570336,1.574123,1.574123,,TCMB_USDTRY,usd_try,1.570336,1.57791,TCMB daily exchange-rate XML archive
2002-06-25,1.5756545,1.579445,1.571864,1.5756545,1.5756545,,TCMB_USDTRY,usd_try,1.571864,1.579445,TCMB daily exchange-rate XML archive
2002-06-26,1.6320125,1.635939,1.628086,1.6320125,1.6320125,,TCMB_USDTRY,usd_try,1.628086,1.635939,TCMB daily exchange-rate XML archive
2002-06-27,1.606598,1.610463,1.602733,1.606598,1.606598,,TCMB_USDTRY,usd_try,1.602733,1.610463,TCMB daily exchange-rate XML archive
2002-06-28,1.572927,1.576711,1.569143,1.572927,1.572927,,TCMB_USDTRY,usd_try,1.569143,1.576711,TCMB daily exchange-rate XML archive
2002-07-01,1.576946,1.58074,1.573152,1.576946,1.576946,,TCMB_USDTRY,usd_try,1.573152,1.58074,TCMB daily exchange-rate XML archive
2002-07-02,1.5879845,1.591805,1.584164,1.5879845,1.5879845,,TCMB_USDTRY,usd_try,1.584164,1.591805,TCMB daily exchange-rate XML archive
2002-07-03,1.6383255,1.642267,1.634384,1.6383255,1.6383255,,TCMB_USDTRY,usd_try,1.634384,1.642267,TCMB daily exchange-rate XML archive
2002-07-04,1.617797,1.621689,1.613905,1.617797,1.617797,,TCMB_USDTRY,usd_try,1.613905,1.621689,TCMB daily exchange-rate XML archive
2002-07-05,1.616894,1.620784,1.613004,1.616894,1.616894,,TCMB_USDTRY,usd_try,1.613004,1.620784,TCMB daily exchange-rate XML archive
2002-07-08,1.6583785,1.662368,1.654389,1.6583785,1.6583785,,TCMB_USDTRY,usd_try,1.654389,1.662368,TCMB daily exchange-rate XML archive
2002-07-09,1.6686545,1.672669,1.66464,1.6686545,1.6686545,,TCMB_USDTRY,usd_try,1.66464,1.672669,TCMB daily exchange-rate XML archive
2002-07-10,1.659391,1.663383,1.655399,1.659391,1.659391,,TCMB_USDTRY,usd_try,1.655399,1.663383,TCMB daily exchange-rate XML archive
2002-07-11,1.6483325,1.652298,1.644367,1.6483325,1.6483325,,TCMB_USDTRY,usd_try,1.644367,1.652298,TCMB daily exchange-rate XML archive
2002-07-12,1.6591505,1.663142,1.655159,1.6591505,1.6591505,,TCMB_USDTRY,usd_try,1.655159,1.663142,TCMB daily exchange-rate XML archive
2002-07-15,1.6812005,1.685245,1.677156,1.6812005,1.6812005,,TCMB_USDTRY,usd_try,1.677156,1.685245,TCMB daily exchange-rate XML archive
2002-07-16,1.6828064999999999,1.686855,1.678758,1.6828064999999999,1.6828064999999999,,TCMB_USDTRY,usd_try,1.678758,1.686855,TCMB daily exchange-rate XML archive
2002-07-17,1.6638015,1.667804,1.659799,1.6638015,1.6638015,,TCMB_USDTRY,usd_try,1.659799,1.667804,TCMB daily exchange-rate XML archive
2002-07-18,1.651439,1.655412,1.647466,1.651439,1.651439,,TCMB_USDTRY,usd_try,1.647466,1.655412,TCMB daily exchange-rate XML archive
2002-07-19,1.6650265000000002,1.669032,1.661021,1.6650265000000002,1.6650265000000002,,TCMB_USDTRY,usd_try,1.661021,1.669032,TCMB daily exchange-rate XML archive
2002-07-22,1.6741355,1.678163,1.670108,1.6741355,1.6741355,,TCMB_USDTRY,usd_try,1.670108,1.678163,TCMB daily exchange-rate XML archive
2002-07-23,1.673047,1.677072,1.669022,1.673047,1.673047,,TCMB_USDTRY,usd_try,1.669022,1.677072,TCMB daily exchange-rate XML archive
2002-07-24,1.6837185,1.687769,1.679668,1.6837185,1.6837185,,TCMB_USDTRY,usd_try,1.679668,1.687769,TCMB daily exchange-rate XML archive
2002-07-25,1.682127,1.686174,1.67808,1.682127,1.682127,,TCMB_USDTRY,usd_try,1.67808,1.686174,TCMB daily exchange-rate XML archive
2002-07-26,1.6807755,1.684819,1.676732,1.6807755,1.6807755,,TCMB_USDTRY,usd_try,1.676732,1.684819,TCMB daily exchange-rate XML archive
2002-07-29,1.6924815,1.696553,1.68841,1.6924815,1.6924815,,TCMB_USDTRY,usd_try,1.68841,1.696553,TCMB daily exchange-rate XML archive
2002-07-30,1.6859229999999998,1.689979,1.681867,1.6859229999999998,1.6859229999999998,,TCMB_USDTRY,usd_try,1.681867,1.689979,TCMB daily exchange-rate XML archive
2002-07-31,1.692265,1.696336,1.688194,1.692265,1.692265,,TCMB_USDTRY,usd_try,1.688194,1.696336,TCMB daily exchange-rate XML archive
2002-08-01,1.6786495000000001,1.682688,1.674611,1.6786495000000001,1.6786495000000001,,TCMB_USDTRY,usd_try,1.674611,1.682688,TCMB daily exchange-rate XML archive
2002-08-02,1.6508255,1.654797,1.646854,1.6508255,1.6508255,,TCMB_USDTRY,usd_try,1.646854,1.654797,TCMB daily exchange-rate XML archive
2002-08-05,1.6249805,1.62889,1.621071,1.6249805,1.6249805,,TCMB_USDTRY,usd_try,1.621071,1.62889,TCMB daily exchange-rate XML archive
2002-08-06,1.647216,1.651179,1.643253,1.647216,1.647216,,TCMB_USDTRY,usd_try,1.643253,1.651179,TCMB daily exchange-rate XML archive
2002-08-07,1.6341095,1.638041,1.630178,1.6341095,1.6341095,,TCMB_USDTRY,usd_try,1.630178,1.638041,TCMB daily exchange-rate XML archive
2002-08-08,1.6233995,1.627305,1.619494,1.6233995,1.6233995,,TCMB_USDTRY,usd_try,1.619494,1.627305,TCMB daily exchange-rate XML archive
2002-08-09,1.6379804999999998,1.641921,1.63404,1.6379804999999998,1.6379804999999998,,TCMB_USDTRY,usd_try,1.63404,1.641921,TCMB daily exchange-rate XML archive
2002-08-12,1.644367,1.648323,1.640411,1.644367,1.644367,,TCMB_USDTRY,usd_try,1.640411,1.648323,TCMB daily exchange-rate XML archive
2002-08-13,1.6359205,1.639856,1.631985,1.6359205,1.6359205,,TCMB_USDTRY,usd_try,1.631985,1.639856,TCMB daily exchange-rate XML archive
2002-08-14,1.633603,1.637533,1.629673,1.633603,1.633603,,TCMB_USDTRY,usd_try,1.629673,1.637533,TCMB daily exchange-rate XML archive
2002-08-15,1.6445365,1.648493,1.64058,1.6445365,1.6445365,,TCMB_USDTRY,usd_try,1.64058,1.648493,TCMB daily exchange-rate XML archive
2002-08-16,1.6351115,1.639045,1.631178,1.6351115,1.6351115,,TCMB_USDTRY,usd_try,1.631178,1.639045,TCMB daily exchange-rate XML archive
2002-08-19,1.6399365000000001,1.643882,1.635991,1.6399365000000001,1.6399365000000001,,TCMB_USDTRY,usd_try,1.635991,1.643882,TCMB daily exchange-rate XML archive
2002-08-20,1.630293,1.634215,1.626371,1.630293,1.630293,,TCMB_USDTRY,usd_try,1.626371,1.634215,TCMB daily exchange-rate XML archive
2002-08-21,1.6266835,1.630597,1.62277,1.6266835,1.6266835,,TCMB_USDTRY,usd_try,1.62277,1.630597,TCMB daily exchange-rate XML archive
2002-08-22,1.627015,1.630929,1.623101,1.627015,1.627015,,TCMB_USDTRY,usd_try,1.623101,1.630929,TCMB daily exchange-rate XML archive
2002-08-23,1.634032,1.637963,1.630101,1.634032,1.634032,,TCMB_USDTRY,usd_try,1.630101,1.637963,TCMB daily exchange-rate XML archive
2002-08-26,1.629899,1.63382,1.625978,1.629899,1.629899,,TCMB_USDTRY,usd_try,1.625978,1.63382,TCMB daily exchange-rate XML archive
2002-08-27,1.6277,1.631616,1.623784,1.6277,1.6277,,TCMB_USDTRY,usd_try,1.623784,1.631616,TCMB daily exchange-rate XML archive
2002-08-28,1.6297389999999998,1.63366,1.625818,1.6297389999999998,1.6297389999999998,,TCMB_USDTRY,usd_try,1.625818,1.63366,TCMB daily exchange-rate XML archive
2002-08-29,1.625257,1.629167,1.621347,1.625257,1.625257,,TCMB_USDTRY,usd_try,1.621347,1.629167,TCMB daily exchange-rate XML archive
2002-09-02,1.623227,1.627132,1.619322,1.623227,1.623227,,TCMB_USDTRY,usd_try,1.619322,1.627132,TCMB daily exchange-rate XML archive
2002-09-03,1.6169419999999999,1.620832,1.613052,1.6169419999999999,1.6169419999999999,,TCMB_USDTRY,usd_try,1.613052,1.620832,TCMB daily exchange-rate XML archive
2002-09-04,1.6255405,1.629451,1.62163,1.6255405,1.6255405,,TCMB_USDTRY,usd_try,1.62163,1.629451,TCMB daily exchange-rate XML archive
2002-09-05,1.6227420000000001,1.626646,1.618838,1.6227420000000001,1.6227420000000001,,TCMB_USDTRY,usd_try,1.618838,1.626646,TCMB daily exchange-rate XML archive
2002-09-06,1.619395,1.623291,1.615499,1.619395,1.619395,,TCMB_USDTRY,usd_try,1.615499,1.623291,TCMB daily exchange-rate XML archive
2002-09-09,1.632806,1.636734,1.628878,1.632806,1.632806,,TCMB_USDTRY,usd_try,1.628878,1.636734,TCMB daily exchange-rate XML archive
2002-09-10,1.6628235,1.666824,1.658823,1.6628235,1.6628235,,TCMB_USDTRY,usd_try,1.658823,1.666824,TCMB daily exchange-rate XML archive
2002-09-11,1.6595265000000001,1.663519,1.655534,1.6595265000000001,1.6595265000000001,,TCMB_USDTRY,usd_try,1.655534,1.663519,TCMB daily exchange-rate XML archive
2002-09-12,1.658153,1.662142,1.654164,1.658153,1.658153,,TCMB_USDTRY,usd_try,1.654164,1.662142,TCMB daily exchange-rate XML archive
2002-09-13,1.6596375,1.66363,1.655645,1.6596375,1.6596375,,TCMB_USDTRY,usd_try,1.655645,1.66363,TCMB daily exchange-rate XML archive
2002-09-16,1.6666665,1.670676,1.662657,1.6666665,1.6666665,,TCMB_USDTRY,usd_try,1.662657,1.670676,TCMB daily exchange-rate XML archive
2002-09-17,1.66718,1.671191,1.663169,1.66718,1.66718,,TCMB_USDTRY,usd_try,1.663169,1.671191,TCMB daily exchange-rate XML archive
2002-09-18,1.6628634999999998,1.666864,1.658863,1.6628634999999998,1.6628634999999998,,TCMB_USDTRY,usd_try,1.658863,1.666864,TCMB daily exchange-rate XML archive
2002-09-19,1.664013,1.668016,1.66001,1.664013,1.664013,,TCMB_USDTRY,usd_try,1.66001,1.668016,TCMB daily exchange-rate XML archive
2002-09-20,1.6557754999999998,1.659759,1.651792,1.6557754999999998,1.6557754999999998,,TCMB_USDTRY,usd_try,1.651792,1.659759,TCMB daily exchange-rate XML archive
2002-09-23,1.6530390000000001,1.657016,1.649062,1.6530390000000001,1.6530390000000001,,TCMB_USDTRY,usd_try,1.649062,1.657016,TCMB daily exchange-rate XML archive
2002-09-24,1.6563439999999998,1.660329,1.652359,1.6563439999999998,1.6563439999999998,,TCMB_USDTRY,usd_try,1.652359,1.660329,TCMB daily exchange-rate XML archive
2002-09-25,1.6495595,1.653528,1.645591,1.6495595,1.6495595,,TCMB_USDTRY,usd_try,1.645591,1.653528,TCMB daily exchange-rate XML archive
2002-09-26,1.6522350000000001,1.65621,1.64826,1.6522350000000001,1.6522350000000001,,TCMB_USDTRY,usd_try,1.64826,1.65621,TCMB daily exchange-rate XML archive
2002-09-27,1.652645,1.656621,1.648669,1.652645,1.652645,,TCMB_USDTRY,usd_try,1.648669,1.656621,TCMB daily exchange-rate XML archive
2002-09-30,1.654436,1.658416,1.650456,1.654436,1.654436,,TCMB_USDTRY,usd_try,1.650456,1.658416,TCMB daily exchange-rate XML archive
2002-10-01,1.660134,1.664128,1.65614,1.660134,1.660134,,TCMB_USDTRY,usd_try,1.65614,1.664128,TCMB daily exchange-rate XML archive
2002-10-02,1.641116,1.645064,1.637168,1.641116,1.641116,,TCMB_USDTRY,usd_try,1.637168,1.645064,TCMB daily exchange-rate XML archive
2002-10-03,1.6344210000000001,1.638353,1.630489,1.6344210000000001,1.6344210000000001,,TCMB_USDTRY,usd_try,1.630489,1.638353,TCMB daily exchange-rate XML archive
2002-10-04,1.6346525,1.638585,1.63072,1.6346525,1.6346525,,TCMB_USDTRY,usd_try,1.63072,1.638585,TCMB daily exchange-rate XML archive
2002-10-07,1.6432475,1.647201,1.639294,1.6432475,1.6432475,,TCMB_USDTRY,usd_try,1.639294,1.647201,TCMB daily exchange-rate XML archive
2002-10-08,1.645535,1.649494,1.641576,1.645535,1.645535,,TCMB_USDTRY,usd_try,1.641576,1.649494,TCMB daily exchange-rate XML archive
2002-10-09,1.643202,1.647155,1.639249,1.643202,1.643202,,TCMB_USDTRY,usd_try,1.639249,1.647155,TCMB daily exchange-rate XML archive
2002-10-10,1.6428915,1.646844,1.638939,1.6428915,1.6428915,,TCMB_USDTRY,usd_try,1.638939,1.646844,TCMB daily exchange-rate XML archive
2002-10-11,1.631392,1.635317,1.627467,1.631392,1.631392,,TCMB_USDTRY,usd_try,1.627467,1.635317,TCMB daily exchange-rate XML archive
2002-10-14,1.6449345,1.648892,1.640977,1.6449345,1.6449345,,TCMB_USDTRY,usd_try,1.640977,1.648892,TCMB daily exchange-rate XML archive
2002-10-15,1.6425855,1.646537,1.638634,1.6425855,1.6425855,,TCMB_USDTRY,usd_try,1.638634,1.646537,TCMB daily exchange-rate XML archive
2002-10-16,1.641542,1.645491,1.637593,1.641542,1.641542,,TCMB_USDTRY,usd_try,1.637593,1.645491,TCMB daily exchange-rate XML archive
2002-10-17,1.6462665,1.650227,1.642306,1.6462665,1.6462665,,TCMB_USDTRY,usd_try,1.642306,1.650227,TCMB daily exchange-rate XML archive
2002-10-18,1.6513265000000001,1.655299,1.647354,1.6513265000000001,1.6513265000000001,,TCMB_USDTRY,usd_try,1.647354,1.655299,TCMB daily exchange-rate XML archive
2002-10-21,1.6590995,1.663091,1.655108,1.6590995,1.6590995,,TCMB_USDTRY,usd_try,1.655108,1.663091,TCMB daily exchange-rate XML archive
2002-10-22,1.6537345,1.657713,1.649756,1.6537345,1.6537345,,TCMB_USDTRY,usd_try,1.649756,1.657713,TCMB daily exchange-rate XML archive
2002-10-23,1.6583934999999999,1.662383,1.654404,1.6583934999999999,1.6583934999999999,,TCMB_USDTRY,usd_try,1.654404,1.662383,TCMB daily exchange-rate XML archive
2002-10-24,1.6673149999999999,1.671326,1.663304,1.6673149999999999,1.6673149999999999,,TCMB_USDTRY,usd_try,1.663304,1.671326,TCMB daily exchange-rate XML archive
2002-10-25,1.6743510000000001,1.678379,1.670323,1.6743510000000001,1.6743510000000001,,TCMB_USDTRY,usd_try,1.670323,1.678379,TCMB daily exchange-rate XML archive
